bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
4,3,14,4,3,2,0,0,384,3752,1042,386,2,0,2,1,1,1,0,0,60,58,2,3,39,31,64,59,2,3,35,31,0,0,3,1,2,2,50,11,41,0,0,33,18,1,1,1,0,0,0,27,10
0,0,39,7,16,0,0,0,361,10416,751,3807,0,0,1,0,2,0,0,0,37,49,2,3,27,24,18,39,2,3,22,20,3,0,2,0,3,0,56,5,30,2,0,8,2,0,0,13,2,1,0,12,3
5,1,21,0,3,0,0,0,584,1617,944,4564,0,0,1,0,0,0,0,0,49,44,2,3,36,0,49,49,3,3,30,0,0,0,0,0,3,0,63,19,65,1,0,16,2,0,0,4,0,0,0,5,0
4,0,10,0,4,1,0,0,612,2545,250,3933,0,0,0,0,3,0,1,0,5,9,10,8,38,40,4,7,13,6,41,40,2,0,2,0,2,0,63,13,54,1,1,44,21,0,0,4,0,0,0,10,2
0,0,3,0,1,0,0,0,560,5905,2082,2003,0,0,0,0,1,0,1,0,61,57,1,1,39,39,68,67,1,1,36,37,0,0,0,0,0,0,31,5,6,0,0,6,2,0,0,3,0,0,0,18,7
4,2,16,4,1,0,0,0,280,3017,694,947,0,0,3,0,1,0,0,0,57,51,2,2,39,25,57,54,2,3,36,26,1,0,2,0,2,0,56,14,48,2,0,22,5,1,0,6,1,0,0,25,6
2,2,12,0,0,0,0,0,505,2592,361,3731,1,0,0,0,0,0,0,0,39,41,4,4,35,35,45,45,4,5,34,34,0,0,1,0,0,0,53,6,53,2,1,7,0,0,0,5,0,0,0,6,4
3,1,23,8,3,0,1,0,391,3401,458,1711,1,0,0,0,1,1,0,0,60,54,2,4,36,40,61,56,2,4,32,38,1,0,1,0,3,0,54,6,32,1,1,23,2,0,0,8,3,0,0,54,18
1,1,7,0,0,0,0,0,833,5295,2566,1994,0,0,0,0,0,0,0,0,40,45,2,3,44,47,42,46,3,4,45,45,0,0,0,0,0,0,43,8,28,0,0,3,1,0,0,2,0,0,0,9,5
4,2,16,4,2,0,0,0,280,3006,681,954,0,0,3,0,0,0,0,0,57,52,2,2,39,24,57,54,3,3,36,26,1,0,2,0,3,0,46,11,44,2,0,24,4,1,0,6,1,0,0,25,7
0,0,37,7,14,0,0,0,387,10399,787,3800,0,0,1,1,2,0,0,0,37,46,2,3,27,45,18,38,2,3,22,45,3,0,2,0,3,0,77,5,29,2,0,8,2,0,0,13,2,0,0,12,1
11,2,34,8,28,13,0,0,61,9084,380,2280,6,1,1,1,2,2,0,0,34,38,5,5,42,42,18,19,3,4,40,41,6,1,3,2,20,3,112,12,54,1,1,22,7,0,0,15,3,5,3,94,76
4,2,36,7,21,7,0,0,363,10907,417,4089,5,3,0,0,3,2,0,0,45,60,4,3,36,45,20,44,4,3,28,37,4,1,5,2,12,5,48,10,36,3,1,19,9,0,0,11,0,1,1,13,7
4,2,14,3,6,0,0,0,206,1008,574,2973,4,0,0,0,0,0,1,1,48,48,3,3,26,12,50,49,3,4,20,12,1,1,3,0,2,0,45,16,45,4,0,33,13,0,0,1,0,0,0,6,1
5,3,14,4,2,2,0,0,308,3690,1038,309,2,0,2,1,1,1,0,0,61,58,2,3,38,31,64,60,2,3,33,31,0,0,3,1,2,2,49,14,46,0,0,31,18,1,1,1,0,0,0,28,10
8,2,38,11,31,10,0,0,111,7227,789,1059,1,0,2,1,1,1,2,0,39,39,4,5,37,33,41,41,5,5,29,30,4,4,15,4,7,3,76,12,51,3,0,54,19,0,0,13,3,1,0,80,14
5,1,54,13,12,0,0,0,101,9346,928,2785,3,0,3,0,3,0,1,0,90,58,2,4,37,44,102,60,2,4,32,40,3,0,6,3,12,7,66,11,45,1,0,19,9,0,0,10,3,0,0,72,23
9,3,27,4,28,19,0,0,46,8904,200,2097,6,1,1,0,2,2,0,0,56,38,4,5,42,41,68,20,2,4,40,41,6,1,4,1,16,2,148,12,54,1,1,23,6,0,0,14,2,5,3,93,69
2,1,12,3,3,1,0,0,499,4692,574,500,1,0,2,1,0,0,0,0,45,50,5,3,33,17,58,58,4,4,30,17,2,0,0,0,0,0,59,6,22,3,0,23,8,2,1,3,0,0,0,22,1
8,1,31,5,18,3,0,0,97,7295,1133,1452,4,0,2,1,1,0,2,0,38,33,6,6,34,38,40,39,6,6,30,31,4,2,10,2,5,0,64,12,75,0,0,45,8,0,0,13,2,1,0,78,10
8,2,22,4,5,0,0,0,141,1306,512,3986,1,0,1,0,0,0,0,0,27,43,3,3,32,0,32,48,3,3,30,0,0,0,1,0,0,0,63,12,64,3,0,28,6,0,0,4,0,0,0,3,0
3,2,20,4,8,7,0,0,462,4643,447,1267,5,2,3,1,3,2,4,3,12,27,4,7,45,54,12,14,4,5,33,49,3,2,5,1,8,1,79,5,57,2,1,40,17,0,0,7,2,0,0,24,16
2,0,7,0,0,0,0,0,533,2980,287,4035,0,0,0,0,0,0,0,0,43,43,3,4,35,24,45,45,2,4,34,24,0,0,0,0,0,0,37,8,43,1,1,5,2,0,0,3,0,0,0,6,1
8,3,58,15,32,19,0,0,163,10088,755,3291,8,2,2,0,3,1,0,0,116,78,2,3,40,48,119,90,2,2,36,50,6,2,6,2,21,6,110,12,62,3,0,21,8,0,0,20,8,4,1,44,6
3,2,14,3,3,1,0,0,204,1891,610,4729,0,0,1,1,0,0,2,1,22,18,5,6,39,33,29,15,5,6,42,40,2,2,2,1,0,0,58,12,63,1,0,40,20,0,0,4,0,0,0,9,3
2,0,13,2,0,0,0,0,164,2091,468,4660,0,0,1,0,0,0,0,0,47,43,2,4,0,0,48,47,2,3,0,0,0,0,0,0,1,0,44,11,50,1,1,13,3,0,0,4,2,0,0,0,0
2,1,19,8,10,1,0,0,245,5426,746,414,5,2,2,2,4,0,3,2,60,51,2,3,37,31,58,53,2,3,30,26,1,0,5,1,5,2,51,16,45,1,0,31,4,1,1,4,0,0,0,44,10
9,5,43,15,26,14,0,0,178,7750,21,1019,3,0,0,0,1,0,1,1,11,37,8,6,39,52,9,22,7,5,28,27,4,0,13,8,8,1,60,10,38,5,3,40,20,0,0,14,6,2,0,49,14
4,0,20,4,10,2,0,0,346,5207,541,767,5,2,4,2,3,2,4,1,51,44,3,4,37,48,52,50,4,4,27,37,2,0,4,0,4,2,55,11,76,2,0,47,8,1,0,4,0,0,0,45,18
2,0,23,5,5,0,1,0,373,6100,1430,1385,1,0,0,0,1,0,1,0,54,48,3,3,31,0,55,54,2,3,28,0,2,1,1,0,1,1,56,8,54,0,0,27,10,0,0,6,1,0,0,12,0
1,0,6,2,1,0,0,0,124,5708,839,1183,1,0,1,0,0,0,0,0,54,47,3,4,47,0,55,54,4,4,47,0,3,1,0,0,1,1,59,5,43,2,0,16,2,0,0,4,2,0,0,2,0
2,0,21,5,8,5,0,0,298,4874,896,973,4,1,4,0,4,0,4,2,79,36,2,6,41,48,79,28,3,5,35,37,2,0,3,2,6,2,48,3,32,1,0,29,6,1,0,6,2,0,0,37,20
8,2,27,5,4,0,2,0,146,1057,1319,4018,0,0,2,0,1,1,1,1,42,41,6,5,29,0,42,42,6,5,37,0,1,1,0,0,4,0,67,7,32,0,0,26,4,0,0,9,1,0,0,3,0
9,1,17,4,3,1,0,0,117,3318,786,800,1,0,2,1,0,0,0,0,55,52,3,3,33,25,57,57,3,4,36,27,1,1,2,1,3,2,39,12,48,1,0,38,5,1,0,6,1,0,0,17,5
5,1,15,7,2,2,0,0,232,3053,883,1124,1,0,1,1,0,0,1,0,37,49,4,3,33,27,38,57,4,4,40,27,1,1,1,1,3,0,81,5,33,1,0,25,8,0,0,5,3,0,0,15,7
2,1,9,2,3,0,0,0,179,2441,565,3362,1,0,0,0,0,0,0,0,43,44,3,4,32,38,45,46,3,4,26,38,0,0,5,0,0,0,48,3,25,3,0,13,0,0,0,7,2,0,0,11,5
4,1,10,3,1,1,0,0,132,4008,1544,1674,0,0,0,0,0,0,0,0,38,43,3,4,35,65,32,50,2,4,25,65,0,0,2,1,0,0,52,6,37,0,0,22,3,0,0,6,3,0,0,7,1
11,2,34,8,29,13,0,0,93,9101,396,2292,6,1,1,1,2,2,0,0,45,40,4,5,42,42,35,20,3,4,40,41,7,1,3,2,20,5,120,10,52,1,1,22,7,0,0,15,3,5,3,94,76
4,0,13,0,3,2,0,0,690,2285,134,4243,0,0,1,0,1,0,1,1,6,12,10,7,38,45,4,10,11,6,41,45,2,2,2,1,1,0,71,20,78,1,1,42,30,0,0,4,0,0,0,10,2
2,0,14,4,4,0,1,0,414,6677,1148,1399,1,0,1,0,1,0,1,0,55,53,4,3,34,39,57,56,4,3,32,37,0,0,1,0,1,1,42,7,31,0,0,29,4,0,0,9,4,0,0,31,11
7,1,21,3,2,0,1,0,128,650,1405,3589,1,0,1,0,1,1,3,1,43,44,4,5,24,0,43,43,2,5,24,0,1,1,1,0,4,0,63,7,50,0,0,37,8,0,0,8,3,0,0,2,0
2,1,10,3,2,0,0,0,315,2349,445,1715,1,0,1,0,0,0,1,0,21,39,4,3,31,0,26,45,5,3,27,0,0,0,0,0,0,0,46,7,24,1,1,12,3,0,0,6,3,0,0,7,0
1,1,5,0,0,0,0,0,701,5260,2421,1850,0,0,0,0,0,0,0,0,42,45,3,3,42,45,43,46,3,4,40,45,0,0,0,0,0,0,43,10,29,0,0,1,1,0,0,1,0,0,0,13,2
4,1,19,3,3,0,1,0,240,4031,1308,1362,2,0,0,0,1,0,0,0,44,45,4,3,37,33,48,48,4,3,23,20,1,0,2,0,0,0,59,6,40,0,0,27,11,0,0,8,3,0,0,5,3
1,1,8,4,1,0,0,0,452,4971,2443,2202,0,0,0,0,0,0,0,0,47,42,4,3,45,49,48,44,4,3,45,50,0,0,0,0,0,0,31,6,30,0,0,2,1,0,0,4,0,0,0,11,7
4,1,12,5,4,1,0,0,87,4647,196,90,0,0,2,1,2,0,0,0,47,49,2,3,41,32,58,58,2,3,30,21,1,0,2,0,0,0,51,5,18,2,1,39,7,1,1,0,0,0,0,52,4
0,0,0,0,1,0,0,0,1196,5980,3033,4166,0,0,0,0,0,0,0,0,54,53,3,2,66,57,54,57,3,2,67,57,0,0,0,0,0,0,38,5,13,0,0,2,0,0,0,0,0,0,0,3,1
2,0,18,6,7,3,0,0,162,4724,867,1145,3,1,3,0,3,0,5,2,80,33,3,8,42,47,80,11,3,6,35,33,2,0,3,2,5,2,71,2,24,1,0,25,6,0,0,7,3,0,0,35,20
6,3,21,7,2,0,1,0,104,560,1440,3433,1,0,1,0,1,0,4,0,45,46,7,5,24,19,47,47,9,5,24,19,1,1,1,0,3,0,62,7,53,0,0,37,15,0,0,8,5,0,0,2,1
4,1,22,4,2,0,1,0,240,3330,816,1751,3,0,0,0,1,1,0,0,59,51,2,3,34,23,63,57,2,2,32,23,0,0,3,1,1,0,51,8,50,1,0,33,6,0,0,9,1,0,0,5,1
2,1,14,5,0,0,0,0,51,2344,300,4216,1,0,0,0,0,0,0,0,44,40,5,5,0,0,45,43,5,5,0,0,0,0,1,0,0,0,50,9,50,2,1,8,4,0,0,4,1,0,0,0,0
2,1,11,0,0,0,0,0,535,2787,542,4169,0,0,0,0,0,0,0,0,41,42,5,4,32,0,45,45,4,4,30,0,0,0,1,0,0,0,43,14,58,2,0,6,1,0,0,4,0,0,0,5,0
2,0,20,5,6,1,1,0,49,5781,1180,1061,1,0,0,0,1,0,1,0,48,52,4,3,30,0,54,55,3,3,31,0,2,1,1,0,1,1,61,8,42,0,0,30,10,0,0,7,1,0,0,15,0
4,0,15,7,1,1,0,0,298,4242,1845,2189,0,0,0,0,0,0,0,0,51,49,2,3,48,50,48,51,2,3,50,50,0,0,1,1,1,0,34,7,40,0,0,9,1,0,0,7,1,0,0,11,1
8,2,14,6,3,0,0,0,247,3500,435,485,0,0,3,1,0,0,0,0,60,55,3,3,40,33,59,57,4,3,36,38,1,1,3,1,4,2,37,3,53,1,1,35,10,1,1,6,1,0,0,26,8
5,1,50,19,26,6,0,0,165,9826,928,3122,4,0,2,1,2,1,0,0,61,64,2,3,43,44,47,49,2,3,40,40,3,3,6,1,16,2,76,12,51,1,0,22,1,0,0,19,3,2,0,58,7
2,0,13,4,3,0,0,0,323,2204,254,2648,2,0,1,1,1,0,0,0,30,28,5,5,31,21,31,31,7,5,28,20,0,0,8,2,1,0,48,13,41,3,2,22,8,0,0,8,4,0,0,12,4
1,0,13,2,3,1,0,0,492,1943,1806,5587,0,0,0,0,0,0,1,0,7,18,8,6,28,0,5,20,8,6,29,0,0,0,1,1,2,0,73,10,35,0,0,12,5,0,0,5,0,0,0,3,0
3,0,12,1,1,1,0,0,293,2208,1299,5303,0,0,2,0,0,0,2,0,39,39,3,5,36,0,39,39,2,4,30,0,0,0,0,0,2,1,58,6,44,0,0,17,5,0,0,4,1,0,0,5,0
3,0,14,0,5,1,0,0,627,3885,337,706,2,0,2,0,1,0,0,0,19,18,7,7,33,33,25,25,7,7,32,30,2,2,1,0,3,0,60,6,24,1,1,26,8,1,0,3,0,0,0,23,10
2,0,8,2,2,0,0,0,225,5369,615,865,0,0,1,0,0,0,0,0,38,47,8,4,33,35,38,54,6,4,28,35,2,0,0,0,1,0,49,8,44,2,0,22,6,1,0,4,2,0,0,4,1
2,0,36,17,20,0,0,0,254,10878,400,4184,4,0,1,0,2,0,0,0,97,77,5,2,30,16,102,84,2,2,25,16,4,0,2,0,6,0,48,7,40,3,1,16,2,0,0,14,9,1,0,14,1
3,1,5,0,2,0,0,0,507,2639,627,2278,2,0,0,0,1,0,1,0,30,26,6,8,37,37,34,20,5,8,34,35,2,0,1,0,3,0,53,9,40,3,0,10,6,0,0,0,0,1,0,35,14
5,1,15,1,10,1,0,0,335,4971,647,772,2,0,2,1,3,0,3,0,19,40,5,3,33,36,7,52,5,3,32,32,2,0,5,3,3,0,58,9,23,1,0,64,17,1,0,2,0,0,0,45,19
5,1,11,5,2,0,0,0,387,3256,807,491,2,0,1,1,1,1,0,0,33,41,4,5,38,40,12,52,2,4,33,31,0,0,4,2,2,0,43,7,48,1,0,31,16,1,1,0,0,0,0,28,18
3,1,22,6,4,4,1,1,220,3638,667,958,4,3,1,0,1,0,0,0,73,72,1,2,32,39,76,75,2,2,31,40,1,0,4,0,2,0,41,7,25,1,0,39,7,1,0,3,2,0,0,14,7
5,1,19,8,8,1,0,0,101,6912,1141,1005,1,0,2,0,1,0,0,0,2,23,6,6,35,37,2,29,5,7,32,35,2,0,2,0,2,1,45,4,45,0,0,48,9,0,0,11,6,1,0,50,15
3,0,12,6,1,0,0,0,56,4495,1918,2417,0,0,0,0,0,0,0,0,47,48,3,3,45,46,55,47,3,3,45,47,0,0,1,0,1,0,32,8,33,0,0,6,1,0,0,5,2,0,0,11,8
2,2,13,7,1,0,0,0,316,2314,588,3933,1,0,0,0,0,0,0,0,42,41,4,5,35,0,44,44,4,5,34,0,0,0,1,1,0,0,42,14,62,3,0,6,4,0,0,5,3,0,0,4,0
6,1,23,5,5,2,0,0,150,4400,504,1138,2,0,2,0,3,1,1,0,55,42,3,5,44,35,56,50,3,4,37,32,1,0,7,3,6,3,60,6,20,2,0,37,16,0,0,7,2,0,0,57,22
3,1,11,3,3,1,0,0,336,2160,642,4743,0,0,1,0,0,0,2,1,13,13,7,6,39,33,15,13,6,6,42,40,2,2,1,1,0,0,48,23,56,1,0,37,20,0,0,3,0,0,0,9,3
0,0,0,0,0,0,0,0,1005,6271,1952,2139,0,0,0,0,1,0,0,0,33,33,5,5,34,42,33,33,5,5,33,42,0,0,0,0,0,0,38,1,1,0,0,1,0,0,0,0,0,0,0,10,1
1,0,15,2,5,0,1,0,294,5817,1025,1197,0,0,0,0,0,0,0,0,54,49,3,4,34,0,55,55,3,4,31,0,2,2,1,0,1,1,49,7,45,0,0,25,10,0,0,5,2,0,0,5,0
5,1,12,3,1,0,0,0,63,2932,890,749,2,0,1,0,1,1,0,0,22,35,6,5,38,44,15,39,3,3,33,36,0,0,2,1,1,0,61,14,46,2,0,30,5,1,0,4,0,0,0,30,14
4,1,19,7,3,0,1,0,385,2489,1257,3302,1,0,1,0,3,1,0,0,39,41,3,4,32,39,48,52,3,3,26,30,2,0,2,1,7,1,58,12,36,0,0,19,2,0,0,7,3,1,0,51,13
0,0,2,0,0,0,0,0,928,6107,3155,4492,0,0,0,0,0,0,0,0,45,50,2,2,66,66,45,48,2,2,67,67,0,0,0,0,0,0,46,4,8,0,0,1,0,0,0,0,0,0,0,3,3
3,0,11,2,1,0,0,0,411,1857,880,1851,5,2,1,0,0,0,0,0,54,48,1,2,46,56,60,60,1,1,42,56,1,0,4,0,0,0,38,8,17,2,0,9,2,0,0,7,2,0,0,3,2
1,0,12,7,1,0,0,0,114,4519,1812,2709,1,0,0,0,0,0,0,0,49,47,3,3,47,51,55,47,3,3,47,55,0,0,1,0,1,0,45,8,31,0,0,5,1,0,0,5,3,0,0,10,4
1,1,7,0,0,0,0,0,585,5117,2578,2217,0,0,0,0,0,0,0,0,45,42,4,3,46,49,47,44,4,3,47,50,0,0,0,0,0,0,36,7,34,0,0,3,1,0,0,3,0,0,0,10,7
0,0,3,0,1,0,0,0,548,5896,2070,1988,0,0,0,0,1,0,1,0,57,57,1,1,38,39,67,67,1,1,36,37,0,0,0,0,0,0,45,6,6,0,0,6,2,0,0,3,0,0,0,17,7
3,2,16,2,1,0,0,0,236,3783,1326,2568,1,0,0,0,0,0,0,0,52,45,3,4,47,0,61,46,3,4,50,0,0,0,1,0,2,0,46,10,51,0,0,12,5,0,0,7,0,0,0,5,0
2,0,8,4,2,0,1,0,395,6717,1112,1401,1,0,1,0,0,0,1,0,56,52,4,3,36,40,57,57,4,4,35,37,0,0,1,0,1,1,41,6,27,0,0,26,5,0,0,8,4,0,0,27,13
2,1,24,13,5,1,0,0,48,2551,2428,6063,0,0,1,0,0,0,2,2,48,30,6,5,0,0,36,35,6,6,0,0,0,0,0,0,4,1,63,11,50,0,0,23,8,0,0,6,3,0,0,0,0
3,0,8,5,3,0,0,0,207,4735,437,295,1,1,1,1,0,0,0,0,54,45,2,4,26,20,69,44,2,4,28,18,2,1,0,0,2,1,41,7,33,3,1,15,1,1,1,4,1,0,0,11,5
6,0,52,15,17,5,0,0,254,8261,330,1900,3,2,1,0,2,1,2,1,44,42,2,4,32,27,51,50,1,3,28,22,2,1,10,2,8,1,40,5,46,1,1,31,4,0,0,14,1,1,1,32,18
3,0,17,4,10,2,0,0,209,5350,671,511,5,2,3,2,4,0,4,1,54,49,2,3,37,46,52,52,2,4,28,35,0,0,5,1,5,2,52,15,53,1,0,40,6,1,0,4,0,0,0,43,21
0,0,4,2,1,0,0,0,364,3194,1732,6095,0,0,1,0,0,0,0,0,51,53,2,2,0,0,55,60,2,2,0,0,0,0,0,0,1,0,39,6,7,0,0,3,0,0,0,2,0,0,0,0,0
8,1,26,7,17,3,0,0,167,7272,1206,1411,4,0,2,1,1,0,1,0,38,33,7,6,35,38,40,38,8,7,30,31,4,2,8,1,3,0,61,13,73,0,0,42,8,0,0,12,3,1,0,75,10
4,1,21,5,8,1,0,0,245,1375,1993,5049,0,0,0,0,0,0,2,0,23,25,6,5,28,28,31,31,6,5,29,29,0,0,1,1,4,0,56,12,31,0,0,38,6,0,0,5,2,0,0,5,3
3,1,14,4,9,1,0,0,218,5351,459,568,5,0,4,1,3,1,2,0,54,53,1,3,35,20,55,59,1,3,31,20,2,0,3,1,3,0,57,4,40,2,1,65,14,1,0,0,0,1,0,34,3
2,0,12,0,2,1,1,0,568,2840,602,1897,2,1,0,0,1,0,1,1,51,48,3,4,37,0,51,51,3,4,35,0,0,0,0,0,0,0,64,12,31,3,0,11,2,0,0,4,0,0,0,19,0
7,0,25,5,4,1,2,1,145,1230,1218,3895,0,0,1,0,1,1,1,1,39,41,4,4,29,0,42,42,5,5,37,0,1,0,2,0,4,0,73,8,28,0,0,31,10,0,0,8,2,0,0,3,0
2,0,4,1,0,0,0,0,232,3079,659,4406,0,0,0,0,0,0,0,0,45,42,3,5,32,0,46,44,3,4,30,0,0,0,0,0,0,0,50,7,40,2,0,4,0,0,0,0,0,0,0,5,0
3,3,21,5,0,0,0,0,198,2395,602,1541,5,1,1,0,1,0,0,0,48,52,4,3,38,28,48,49,3,2,40,28,0,0,6,2,0,0,56,8,31,2,0,20,2,0,0,7,3,0,0,9,1
5,2,14,1,1,1,0,0,264,1025,1260,2654,2,1,0,0,0,0,2,1,25,38,7,5,40,19,19,46,6,5,36,19,1,1,1,1,2,2,62,3,24,0,0,25,10,0,0,6,1,0,0,4,1
5,0,22,4,10,1,0,0,395,5205,495,826,5,3,4,2,3,2,4,1,51,46,3,4,37,29,52,51,4,4,32,22,2,0,4,0,4,1,72,9,75,3,1,51,8,2,0,3,0,0,0,49,4
5,3,46,19,14,6,0,0,31,8580,258,2155,3,0,1,1,2,1,2,1,58,47,3,3,36,30,58,51,3,3,32,25,1,1,9,3,10,3,65,4,49,1,1,22,6,0,0,9,3,1,0,67,21
2,1,13,4,3,0,0,0,157,2180,767,3354,1,0,0,0,0,0,0,0,41,46,3,4,31,0,41,47,3,4,26,0,0,0,5,1,0,0,46,2,38,4,0,15,0,0,0,7,4,0,0,11,0
2,1,31,7,17,2,0,0,83,11184,377,4367,4,3,0,0,3,1,0,0,75,63,3,3,34,28,102,60,3,3,25,28,1,0,5,2,12,5,107,7,34,3,1,18,4,0,0,10,0,1,0,13,3
6,2,22,7,3,2,0,0,243,978,1447,4480,0,0,1,0,1,0,3,0,28,33,7,5,28,0,25,32,9,4,29,0,1,0,1,0,1,0,57,10,42,0,0,27,4,0,0,7,3,0,0,5,0
6,3,51,21,15,6,0,0,149,8717,465,2197,6,0,2,1,2,0,1,0,47,48,4,4,37,30,34,39,3,4,32,28,1,1,9,3,10,6,69,10,52,1,1,21,13,0,0,8,4,1,0,81,24
5,0,18,1,6,1,0,0,472,4884,981,601,0,0,3,0,2,1,1,0,24,41,10,5,41,34,6,45,9,4,35,30,0,0,6,2,2,0,70,11,35,1,0,50,12,1,0,3,0,0,0,65,24
5,0,12,4,3,2,0,0,192,1628,350,2607,3,2,1,1,0,0,1,0,50,49,3,3,26,26,52,52,4,4,20,20,1,0,7,2,0,0,50,12,22,5,2,29,6,0,0,6,0,0,0,6,6
2,1,19,7,2,0,0,0,136,2767,2190,6126,0,0,1,0,0,0,2,0,36,36,3,6,0,0,37,35,2,6,0,0,0,0,1,0,2,0,58,7,35,0,0,20,2,0,0,6,3,0,0,0,0
6,1,24,11,5,3,0,0,102,4227,558,1293,2,0,2,0,3,0,1,0,56,49,7,5,45,36,56,51,5,4,38,35,1,0,6,2,6,6,54,6,14,2,0,34,12,0,0,7,3,0,0,54,11
6,2,22,7,3,3,0,0,263,968,1522,4519,0,0,1,0,1,0,3,0,29,33,7,5,28,0,27,33,7,5,29,0,1,0,1,0,1,0,51,14,46,0,0,33,4,0,0,7,3,0,0,5,0
6,1,34,7,30,6,0,0,315,10418,777,3598,5,2,0,0,3,1,0,0,19,53,5,3,41,44,11,23,5,3,37,44,4,2,5,1,17,4,86,13,31,3,0,18,2,0,0,14,2,3,0,23,2
8,3,23,4,27,13,0,0,255,9342,768,2529,7,0,1,0,2,0,0,0,60,50,3,4,42,43,54,51,3,4,40,47,7,4,2,1,15,7,74,8,21,1,0,11,4,0,0,10,1,5,4,84,56
6,2,23,7,3,2,0,0,106,844,1530,4341,0,0,1,0,1,0,3,0,35,35,5,5,28,0,30,33,4,5,29,0,1,0,1,0,1,0,57,10,49,0,0,31,4,0,0,8,3,0,0,5,0
2,2,8,2,2,0,1,0,249,2445,575,2610,1,1,0,0,0,0,0,0,18,19,8,9,35,39,16,14,8,8,33,36,2,1,1,0,6,1,77,6,41,2,0,13,5,0,0,0,0,1,0,24,12
2,0,21,0,2,0,1,0,606,4397,1037,743,4,0,0,0,1,1,0,0,47,49,3,3,33,0,46,49,4,4,25,0,1,1,0,0,0,0,51,7,37,0,0,20,4,2,0,8,0,0,0,17,0
3,1,18,6,4,4,1,1,179,3779,792,884,4,3,1,0,2,0,0,0,70,68,2,2,31,39,68,68,2,2,30,40,1,0,3,0,2,0,38,6,27,1,0,32,8,1,0,3,2,0,0,25,7
4,1,23,5,2,0,1,0,203,3344,913,1825,3,0,0,0,1,1,0,0,56,50,4,3,42,27,58,50,4,2,40,27,0,0,3,1,1,0,31,6,53,1,0,34,6,0,0,9,2,0,0,5,2
1,0,8,4,2,0,0,0,99,4927,425,505,1,1,1,0,0,0,0,0,46,47,3,3,30,20,44,44,3,4,28,18,2,0,0,0,2,1,54,9,33,3,1,6,0,1,0,4,2,0,0,19,5
7,4,18,5,5,2,0,0,171,1118,1093,4506,0,0,2,0,0,0,1,0,42,42,6,4,32,34,48,48,4,4,29,27,0,0,0,0,3,1,58,9,56,0,0,42,12,0,0,0,0,0,0,10,6
2,1,18,4,7,2,1,0,416,5330,685,592,0,0,2,0,1,0,1,0,42,47,2,3,31,47,53,56,2,2,30,47,1,0,1,0,1,0,55,10,30,1,0,39,8,1,0,5,1,0,0,25,2
6,1,26,6,5,1,0,0,76,1850,1784,5273,0,0,1,1,0,0,2,1,38,30,6,6,36,42,39,37,8,5,30,42,0,0,0,0,5,1,62,8,59,0,0,30,15,0,0,5,0,0,0,5,2
3,1,37,4,14,1,0,0,423,7740,768,1738,4,3,1,0,2,0,2,0,39,34,4,5,34,49,38,37,4,5,28,33,4,1,8,0,2,0,71,8,57,1,0,35,8,0,0,11,2,1,0,35,4
7,2,52,18,38,8,0,0,104,9828,963,3040,5,3,2,1,3,0,0,0,77,88,2,2,43,49,102,102,2,2,42,42,7,1,6,0,20,6,81,14,50,2,0,27,6,0,0,20,9,4,1,91,15
7,3,53,16,43,9,0,0,163,9899,973,3093,6,2,1,0,3,0,0,0,89,90,1,2,42,45,96,102,1,2,41,40,9,3,6,1,21,8,34,6,41,2,0,23,5,0,0,18,8,5,2,84,13
8,3,15,7,5,3,0,0,158,900,756,4159,0,0,1,1,0,0,1,0,46,45,3,4,32,0,48,48,2,4,28,0,0,0,0,0,2,0,54,13,64,1,0,45,9,0,0,0,0,0,0,8,0
1,1,17,7,4,1,1,1,280,3659,602,1078,2,0,0,0,1,1,1,0,12,17,7,6,42,34,9,9,7,5,31,33,1,0,0,0,0,0,66,11,29,2,0,23,6,0,0,7,3,0,0,42,14
3,1,20,4,5,2,0,0,168,7418,1202,1502,4,0,1,0,1,0,0,0,31,31,6,7,37,32,35,34,7,7,31,32,3,1,3,0,1,0,60,13,77,0,0,33,9,0,0,12,2,0,0,33,1
1,0,9,3,1,0,0,0,162,5148,108,706,2,0,1,0,0,0,0,0,35,45,5,4,23,20,35,43,4,3,25,18,2,0,0,0,2,1,61,5,22,2,2,7,0,1,0,5,2,0,0,9,5
5,2,20,6,3,2,0,0,106,550,669,3264,1,0,1,0,0,0,1,1,45,46,3,3,20,0,46,47,3,3,19,0,1,0,1,0,2,2,49,12,51,2,0,40,12,0,0,5,0,0,0,3,0
6,3,15,8,5,2,0,0,134,773,314,3401,1,0,1,0,0,0,1,0,48,47,3,4,38,0,50,48,3,4,38,0,1,0,2,0,2,0,60,16,61,2,1,35,14,0,0,0,0,0,0,2,0
