bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
15,4,54,7,17,3,0,0,233,7114,1661,331,0,0,2,0,1,1,2,0,26,22,4,6,31,29,26,24,4,5,30,27,9,4,9,0,6,0,104,2,14,0,0,136,34,1,1,4,0,0,0,32,10
10,1,96,25,20,4,1,0,207,8386,1078,3122,1,0,0,0,0,0,3,0,18,26,11,8,34,27,15,33,11,7,32,25,5,3,6,0,5,1,90,7,28,0,0,147,38,0,0,18,4,0,0,63,14
1,0,46,7,12,3,1,0,355,6454,1248,1692,0,0,0,0,3,1,2,2,14,16,6,6,47,55,14,15,6,6,35,38,1,0,11,4,5,2,111,2,6,0,0,61,6,0,0,5,0,0,0,38,8
33,3,97,21,199,48,2,0,20,2810,181,713,7,0,10,1,24,3,6,1,80,93,2,3,60,49,111,109,3,3,45,41,35,6,64,11,59,17,214,7,28,4,2,466,107,2,0,11,5,0,0,195,10
10,2,83,16,34,7,0,0,61,4452,486,966,3,0,2,1,3,0,1,0,104,98,3,3,54,48,114,107,3,3,45,40,6,2,14,0,16,6,118,8,15,3,1,118,18,1,0,6,0,1,0,163,52
5,3,44,13,45,31,0,0,244,6325,543,190,2,1,4,3,2,1,1,0,14,78,4,3,50,51,14,84,4,5,44,44,1,1,39,33,6,1,79,2,9,2,0,203,146,1,1,10,4,0,0,164,114
3,1,41,4,15,4,0,0,329,8119,1252,1133,0,0,1,0,1,0,1,0,12,29,1,5,45,47,12,32,1,5,40,35,3,1,7,2,1,0,114,1,10,0,0,92,23,0,0,8,0,0,0,7,3
38,13,93,35,334,104,1,1,44,1191,297,102,3,1,2,0,117,55,13,1,139,133,4,4,56,77,134,149,5,4,39,50,103,19,304,114,166,57,362,3,9,7,2,572,165,3,1,1,0,1,1,179,73
21,10,86,25,105,24,1,0,238,4563,654,919,0,0,3,1,6,4,2,0,24,72,5,5,64,61,24,88,5,5,55,52,14,1,27,2,39,5,139,4,27,3,0,224,53,1,0,14,4,1,1,200,63
1,0,0,0,0,0,0,0,1395,6230,1255,2717,0,0,0,0,0,0,0,0,103,72,1,3,63,64,103,60,1,3,52,50,0,0,3,0,0,0,91,1,9,0,0,3,0,0,0,0,0,0,0,103,51
17,5,73,21,208,53,1,0,98,2093,385,999,6,3,2,1,77,17,2,1,128,162,3,2,69,58,105,183,3,2,48,50,28,4,228,72,125,23,110,4,18,6,1,355,43,1,0,0,0,2,0,108,25
1,0,10,0,0,0,0,0,731,6068,735,2428,0,0,0,0,0,0,0,0,42,55,6,4,56,53,42,60,6,5,46,40,0,0,3,0,3,0,149,2,9,1,0,2,0,0,0,2,0,0,0,178,37
5,0,43,10,20,6,0,0,410,5156,829,2758,2,1,1,0,1,0,0,0,56,55,7,5,60,42,56,56,5,5,50,43,2,0,13,3,24,3,120,3,7,1,0,77,24,0,0,7,3,1,1,21,4
7,1,64,24,32,9,1,1,58,6872,1610,266,1,0,3,2,1,1,3,2,58,54,2,4,46,48,58,60,2,3,42,42,3,2,11,5,5,2,106,2,10,0,0,94,30,2,1,16,7,1,0,214,53
39,7,101,17,290,65,2,0,97,2032,280,827,7,3,8,6,122,37,5,1,135,118,2,3,49,59,125,121,3,3,40,45,67,7,194,53,35,12,103,13,58,8,2,867,212,2,0,3,0,1,0,278,35
5,2,31,10,12,8,0,0,55,4741,815,2779,4,0,0,0,0,0,2,1,54,51,4,4,55,58,51,61,4,3,51,60,4,3,12,3,32,8,89,6,19,1,0,78,39,0,0,11,6,0,0,36,11
37,17,89,35,341,146,2,1,137,1593,504,312,10,3,5,0,101,45,11,2,201,147,1,2,58,49,221,152,2,3,45,41,66,20,304,126,72,10,157,5,35,6,0,926,459,3,3,10,6,1,0,193,114
2,2,33,9,12,5,0,0,138,9998,2853,2370,0,0,0,0,2,0,2,0,53,43,3,4,45,44,56,56,3,4,45,40,1,0,6,2,5,0,97,5,21,0,0,61,20,0,0,2,0,0,0,13,4
16,1,57,14,53,10,1,0,110,3000,1190,729,3,0,4,1,19,1,3,0,116,107,2,3,50,51,116,117,2,3,44,47,6,0,76,9,17,5,74,2,11,0,0,205,18,2,0,7,5,1,1,181,13
24,12,73,39,102,28,1,1,67,2643,1139,602,5,3,5,2,55,13,4,2,95,102,3,3,50,46,116,114,3,3,42,40,15,3,92,43,15,7,156,10,32,0,0,364,131,2,0,7,5,1,0,177,133
35,8,114,38,228,63,2,1,158,3119,226,761,9,1,11,1,26,10,6,1,87,100,3,3,58,71,109,109,3,4,47,60,39,18,71,27,62,18,93,6,41,6,2,601,184,3,0,11,4,0,0,271,42
2,1,44,8,9,3,1,0,238,4805,817,1178,1,1,1,0,1,0,1,1,55,57,4,3,51,53,55,60,4,3,48,50,1,0,8,3,6,1,108,3,4,1,0,54,6,0,0,12,2,0,0,64,36
2,0,0,0,2,0,0,0,1206,6052,1052,2518,0,0,0,0,0,0,1,0,98,60,5,6,70,64,98,60,5,5,53,54,0,0,5,0,0,0,111,2,9,0,0,8,0,0,0,0,0,0,0,122,67
0,0,0,0,3,0,0,0,1238,6452,1536,1821,0,0,0,0,0,0,0,0,54,60,2,2,50,57,62,67,2,2,42,50,0,0,1,1,5,0,115,6,13,0,0,1,0,0,0,0,0,0,0,30,13
37,16,63,23,315,80,2,1,208,1764,504,246,8,3,7,2,90,27,5,1,96,118,3,3,55,56,112,118,3,3,48,48,94,34,210,75,56,10,293,7,49,11,0,794,213,1,1,4,0,4,0,284,127
4,0,36,3,15,3,0,0,439,8393,1401,1269,1,0,1,0,1,0,1,0,36,32,5,3,45,47,36,36,5,2,40,35,3,0,5,0,1,0,101,2,6,0,0,91,18,0,0,8,1,0,0,7,3
5,2,29,10,13,9,0,0,52,4837,809,2862,4,1,0,0,0,0,2,1,57,55,3,3,55,65,63,62,3,3,51,60,4,3,12,6,31,5,94,8,18,1,0,78,45,0,0,11,7,0,0,36,15
4,2,83,46,25,12,1,0,43,5323,327,1628,4,3,0,0,11,6,3,1,52,59,4,3,46,33,51,55,4,4,40,26,4,1,36,9,16,3,140,6,25,1,1,154,85,0,0,10,8,0,0,33,3
11,1,20,0,20,1,0,0,540,7039,3642,950,0,0,0,0,1,0,2,0,63,45,4,5,58,42,63,59,4,4,52,37,2,0,5,0,3,1,173,3,18,0,0,69,3,1,0,5,0,0,0,198,23
8,2,85,28,15,1,0,0,88,6057,997,647,2,1,1,1,0,0,3,0,18,38,7,5,44,49,18,43,7,5,40,48,2,0,9,1,7,2,134,1,8,1,0,102,31,1,0,7,5,1,0,59,7
2,0,9,4,6,0,1,0,121,7162,2456,4623,0,0,1,1,0,0,0,0,0,30,1,4,39,40,0,31,1,3,31,40,1,0,1,1,4,0,86,2,11,0,0,24,4,0,0,0,0,0,0,15,1
7,0,6,0,14,0,0,0,787,7211,3795,1148,0,0,0,0,0,0,1,0,29,41,9,4,50,43,17,57,3,3,40,37,0,0,2,0,2,0,149,3,18,0,0,37,0,0,0,1,0,0,0,71,23
8,3,98,32,44,9,0,0,180,3780,767,1248,3,1,1,1,6,0,3,0,112,105,4,3,43,33,112,108,5,2,34,30,8,0,31,3,28,11,93,3,7,4,0,86,21,0,0,13,2,9,2,219,96
4,0,25,1,23,0,0,0,498,5038,2178,1047,3,2,1,0,0,0,1,0,61,61,6,4,48,53,61,62,6,5,42,46,0,0,6,2,4,1,109,2,9,0,0,69,11,0,0,7,0,1,0,178,38
13,4,83,15,24,9,1,1,161,7908,372,2228,1,1,0,0,0,0,3,1,34,31,1,4,34,36,34,34,1,2,31,32,4,0,8,6,2,2,105,1,11,1,1,128,45,0,0,12,3,0,0,62,48
1,1,33,10,5,2,1,0,222,5245,1088,1039,1,1,0,0,0,0,1,1,59,59,1,2,54,40,59,59,1,2,50,45,1,0,8,1,3,0,92,2,4,0,0,50,17,0,0,6,4,0,0,75,9
22,3,90,16,131,45,0,0,169,2768,482,764,5,0,4,1,9,0,2,0,98,100,3,2,52,63,100,102,2,2,42,58,31,12,84,4,86,12,149,4,18,7,1,354,62,2,0,6,2,8,1,280,24
62,20,94,25,535,147,6,3,14,1182,237,581,9,1,10,1,207,52,8,1,138,125,4,3,54,46,123,130,4,4,44,36,163,59,318,88,65,18,199,7,41,13,7,1297,342,3,0,13,2,5,0,551,100
10,5,86,24,21,12,1,1,176,8007,1174,2755,0,0,0,0,0,0,3,1,31,27,7,7,35,32,38,37,7,7,32,29,5,1,4,4,6,2,88,4,22,0,0,127,53,0,0,16,0,0,0,68,19
46,9,73,18,378,98,5,2,315,713,408,905,10,1,8,3,119,20,9,3,199,162,3,3,51,67,197,166,2,3,40,52,148,35,274,37,190,28,237,7,38,8,1,750,177,1,0,19,8,7,4,304,53
0,0,0,0,5,1,0,0,1417,7286,2755,1737,1,0,0,0,0,0,0,0,30,32,5,8,54,53,30,34,5,5,48,44,0,0,0,0,2,0,177,2,4,0,0,1,0,0,0,0,0,0,0,160,103
4,2,88,34,20,8,0,0,144,5153,850,2191,3,1,1,0,13,7,3,1,69,62,4,3,37,46,64,63,4,4,33,50,8,1,30,11,13,5,122,9,21,1,0,113,60,0,0,12,3,1,0,76,3
4,1,44,15,15,3,1,0,198,7953,771,442,0,0,3,0,1,0,2,0,58,67,6,4,45,59,58,62,6,4,40,60,3,1,5,1,4,1,115,2,14,1,0,39,4,2,1,12,6,0,0,231,28
8,3,52,23,43,21,0,0,88,3174,195,1486,3,2,1,0,3,3,1,0,83,82,3,3,51,50,83,88,3,3,48,41,4,2,45,7,26,13,98,6,22,2,2,86,45,0,0,0,0,4,3,39,11
7,0,55,16,15,6,0,0,90,8275,388,1977,1,1,1,0,0,0,1,1,22,28,7,5,35,0,20,36,7,4,32,0,1,1,4,3,2,0,112,3,16,1,1,93,29,0,0,10,3,0,0,47,0
16,2,94,18,115,16,2,0,266,2176,329,661,6,1,10,3,27,4,7,3,83,84,3,2,50,53,72,106,3,3,40,45,20,3,133,44,28,3,99,7,20,5,1,415,89,4,0,8,0,0,0,205,57
14,10,52,26,25,18,1,1,94,4207,283,420,1,0,5,5,0,0,1,0,70,64,4,3,56,53,70,64,5,3,49,41,3,3,12,4,6,1,122,5,22,1,1,120,83,1,1,10,5,0,0,122,40
28,6,86,22,132,50,0,0,43,3037,421,624,4,0,3,2,13,0,1,0,106,106,2,2,53,48,102,102,3,2,44,48,33,17,73,12,82,10,161,3,19,7,2,368,104,2,0,8,4,5,1,292,16
29,4,79,13,229,44,1,0,15,2167,211,1017,7,1,7,3,89,18,5,1,119,113,3,3,52,50,120,116,3,4,44,40,51,2,157,28,33,9,91,12,55,7,2,586,152,0,0,1,0,3,0,179,38
1,0,22,8,4,0,0,0,226,10366,3741,2156,0,0,0,0,0,0,1,0,55,36,3,5,50,50,55,38,3,4,48,50,0,0,5,4,2,0,55,2,7,0,0,44,8,0,0,2,0,0,0,10,1
2,1,13,0,7,1,1,0,532,6665,2158,4210,0,0,1,0,0,0,0,0,0,39,8,4,34,26,0,51,8,5,31,25,1,1,3,0,4,1,99,2,19,0,0,37,7,0,0,0,0,0,0,13,8
7,0,55,19,27,0,0,0,103,4064,1403,994,0,0,2,0,0,0,0,0,45,40,5,4,56,49,45,45,6,4,47,48,1,0,22,5,9,1,138,3,7,0,0,62,10,1,0,10,6,0,0,117,11
2,0,27,8,10,0,0,0,168,10288,3660,2111,0,0,0,0,0,0,1,0,55,36,3,6,50,50,55,38,3,4,48,50,1,0,5,4,2,1,87,2,6,0,0,62,8,0,0,2,0,0,0,10,1
6,2,122,50,32,8,0,0,152,4432,890,1588,2,0,1,1,10,1,3,2,8,50,15,7,42,39,8,35,15,6,31,39,6,4,31,12,24,10,205,2,7,1,0,128,24,0,0,17,7,3,0,204,16
4,0,75,15,17,2,1,0,284,6477,1383,1164,2,0,2,0,2,0,2,1,26,25,6,6,38,51,21,16,8,6,30,32,3,1,15,2,8,2,122,3,17,0,0,64,11,0,0,6,0,1,0,40,12
0,0,5,1,3,2,0,0,408,11017,3566,6389,0,0,0,0,0,0,0,0,39,42,4,4,0,0,39,45,4,4,0,0,0,0,0,0,1,0,81,2,9,0,0,6,5,0,0,4,4,0,0,0,0
3,2,84,42,24,11,1,0,76,5453,371,1592,4,3,0,0,11,3,3,1,53,59,3,3,44,28,55,57,3,3,38,26,2,1,33,9,14,5,95,6,21,1,1,148,77,0,0,11,7,0,0,32,3
5,1,42,16,20,7,0,0,85,5438,1164,2949,2,2,1,0,1,1,0,0,56,56,1,4,43,55,56,56,1,4,43,55,3,1,13,5,6,2,82,1,11,0,0,94,43,0,0,6,0,1,0,14,1
41,4,93,30,322,61,2,0,134,1209,302,272,7,1,9,3,96,18,12,2,69,133,2,2,51,55,60,140,3,3,40,40,102,11,244,38,53,13,132,7,33,6,1,968,173,5,2,16,4,0,0,167,19
21,7,80,29,123,35,1,0,103,3176,482,220,4,1,7,2,11,5,2,0,119,109,3,3,56,45,119,115,3,3,50,37,29,3,52,16,32,0,100,2,18,3,1,294,79,2,1,9,2,1,0,221,33
12,9,36,12,28,18,0,0,159,6652,3285,595,0,0,0,0,2,0,2,0,80,59,3,3,58,54,80,64,3,4,55,54,2,1,9,4,5,3,143,2,18,0,0,95,54,1,0,7,3,0,0,214,70
14,7,91,36,26,14,1,1,207,8223,822,2730,1,0,0,0,0,0,3,1,22,26,9,8,34,36,13,33,7,8,31,32,5,1,8,4,6,0,104,5,19,2,0,157,56,0,0,14,4,0,0,64,48
29,5,93,14,312,61,1,0,345,2000,193,936,10,3,2,0,89,20,7,1,163,144,2,2,58,61,183,152,3,3,44,60,46,11,281,81,74,23,144,7,32,5,2,674,133,2,0,8,0,0,0,192,15
16,5,76,17,117,21,0,0,19,2580,617,1051,3,1,5,0,32,1,2,0,105,97,3,3,51,45,110,112,2,4,45,36,12,2,98,20,37,5,129,9,31,3,0,287,62,0,0,0,0,4,3,97,38
4,2,41,14,4,3,0,0,44,6192,623,3237,2,0,0,0,0,0,0,0,54,53,2,3,49,39,54,54,2,3,45,36,3,2,0,0,2,1,107,4,9,1,0,55,13,0,0,7,0,0,0,30,3
37,23,103,35,334,141,1,1,87,1576,481,263,9,3,5,0,101,44,11,3,166,157,1,2,49,51,166,159,2,3,41,42,64,19,300,115,67,10,127,4,30,6,1,938,452,3,3,13,6,1,0,173,113
16,0,51,17,27,1,1,0,107,7298,1083,796,2,0,2,1,2,0,2,1,20,30,7,7,35,28,20,27,7,7,30,24,9,1,7,1,6,1,102,2,13,0,0,134,18,1,0,8,2,0,0,38,7
30,14,86,24,157,30,1,0,182,2416,993,755,6,3,7,3,69,28,6,1,109,105,3,3,50,53,116,115,3,3,41,50,27,9,126,48,18,5,118,13,37,1,0,577,133,3,0,7,3,1,0,255,18
48,9,89,13,333,96,3,0,147,1853,128,755,9,3,8,4,143,38,6,2,119,120,3,3,51,56,124,121,3,3,40,45,84,13,218,57,43,10,138,15,52,8,4,940,261,3,0,1,0,1,0,299,41
6,1,72,13,17,5,1,0,106,7692,1400,2636,0,0,0,0,0,0,2,1,39,33,4,7,37,31,39,38,4,7,32,26,3,0,6,0,3,2,86,2,15,0,0,95,34,0,0,12,0,0,0,30,15
47,10,68,20,425,127,5,2,316,557,440,781,6,2,8,3,135,24,12,1,168,167,3,3,49,59,178,171,2,3,38,45,165,56,287,58,129,35,485,9,37,7,2,822,164,2,0,15,9,6,5,378,18
9,3,65,16,63,23,0,0,4,4313,783,553,2,1,1,1,3,1,3,1,68,70,3,3,59,59,107,107,3,3,50,50,11,1,15,4,9,3,165,10,21,1,0,174,71,1,0,0,0,1,1,259,116
8,1,65,17,38,9,1,0,205,6555,1712,502,4,1,3,1,2,1,3,1,61,62,4,3,47,46,64,64,4,3,40,42,3,0,14,2,7,2,143,4,10,0,0,108,40,2,0,14,5,1,1,212,33
37,17,90,11,320,122,1,0,293,828,145,580,6,1,2,1,108,35,12,6,170,144,3,3,55,51,174,167,4,3,40,42,109,29,286,126,148,46,272,5,18,6,4,547,208,3,0,12,0,2,0,233,82
2,0,14,9,2,0,1,0,257,6634,2402,3650,0,0,1,1,0,0,0,0,31,35,6,5,32,0,31,48,3,4,30,0,1,0,3,0,2,2,122,3,8,0,0,37,12,0,0,0,0,0,0,4,0
3,0,52,8,11,3,0,0,66,7382,1666,2682,0,0,0,0,0,0,1,1,39,33,9,9,48,55,39,39,9,9,45,60,0,0,4,0,2,1,95,2,7,0,0,56,13,0,0,6,4,0,0,45,5
16,1,58,22,115,27,1,0,21,2298,989,424,4,1,7,3,7,4,4,0,86,94,3,3,63,61,106,110,3,3,47,42,9,3,16,2,83,12,246,6,21,1,0,190,55,1,1,14,4,0,0,216,83
9,0,21,2,18,1,0,0,469,6941,3657,1101,0,0,0,0,1,0,0,0,71,68,5,3,63,51,71,74,6,3,64,50,1,0,7,0,3,0,166,3,12,0,0,56,4,0,0,5,2,0,0,134,15
63,15,92,10,441,134,4,1,105,1087,135,109,9,1,10,7,162,47,13,5,146,129,3,3,51,57,165,124,3,4,40,50,141,51,299,82,52,13,107,6,50,11,2,1150,344,5,2,19,7,1,0,426,116
1,0,27,7,5,1,0,0,432,8176,1793,1625,0,0,0,0,0,0,1,0,2,2,9,10,56,0,2,2,10,12,45,0,0,0,5,1,4,0,123,8,9,0,0,15,5,0,0,10,0,0,0,25,0
2,2,35,10,12,3,0,0,137,9929,2936,2220,0,0,0,0,2,0,2,1,41,44,5,4,45,44,50,56,2,4,40,40,1,0,6,1,5,0,108,5,20,0,0,69,29,0,0,2,0,0,0,11,4
11,1,28,4,26,5,0,0,424,6940,3573,878,0,0,0,0,2,0,2,0,64,62,3,4,59,39,64,63,3,4,60,36,2,0,8,1,4,0,189,2,13,0,0,76,7,1,0,7,1,0,0,195,14
50,16,74,27,431,118,3,2,129,248,380,335,7,4,4,1,132,23,14,2,154,181,2,2,46,46,173,191,2,3,35,35,171,31,319,82,113,38,225,3,19,9,1,769,216,2,2,16,7,6,3,250,134
0,0,3,0,0,0,0,0,738,6090,2324,2203,2,0,0,0,0,0,0,0,58,60,3,2,49,47,58,58,3,2,45,47,0,0,3,0,0,0,106,3,6,0,0,13,0,0,0,2,0,0,0,76,24
15,8,37,10,52,8,0,0,127,5497,2356,458,6,3,1,1,3,0,1,0,89,78,5,2,49,46,89,89,5,2,42,33,5,1,18,2,10,3,123,1,5,0,0,168,25,1,1,10,0,1,0,165,13
16,6,73,28,131,44,1,0,204,2721,50,596,4,3,5,3,12,5,3,0,60,94,4,3,51,44,47,111,4,3,40,32,27,4,53,29,49,8,108,6,30,4,3,279,109,1,0,9,6,0,0,91,43
1,0,54,13,11,1,0,0,66,8611,1801,3809,0,0,1,0,0,0,0,0,11,27,9,7,67,0,3,24,5,6,60,0,3,0,1,0,7,1,135,5,12,0,0,62,15,0,0,12,8,0,0,24,0
12,1,52,21,24,2,1,0,331,4938,910,451,2,0,5,2,1,0,1,0,58,57,1,3,54,57,58,57,2,3,45,45,6,1,6,1,1,1,131,3,16,1,0,134,43,1,1,8,2,0,0,133,31
2,0,42,9,11,3,1,0,218,6516,1307,1617,1,0,0,0,3,1,2,2,21,15,5,5,47,49,19,13,6,6,35,35,1,1,11,5,6,2,128,3,9,0,0,53,8,0,0,4,0,0,0,38,14
3,0,63,21,12,1,0,0,117,9219,746,2754,1,0,2,1,0,0,2,0,23,32,3,5,22,22,23,36,1,5,22,22,1,0,4,0,1,0,81,3,12,1,0,87,20,0,0,6,0,0,0,2,2
27,6,94,21,184,50,2,0,237,2936,122,818,6,2,7,5,21,6,4,0,101,95,3,3,59,46,109,111,3,3,46,40,33,9,66,31,37,15,107,12,35,4,2,461,134,3,0,11,4,0,0,238,30
6,1,102,28,139,33,1,0,61,3187,220,566,9,1,1,0,14,2,4,1,123,116,3,2,51,47,120,119,3,2,44,42,16,3,147,46,29,5,97,4,20,5,2,408,92,1,0,10,2,2,1,171,49
3,0,84,21,35,9,1,0,72,3051,1365,786,3,1,2,1,6,2,2,0,96,74,2,2,55,54,115,102,2,2,50,47,1,1,8,3,3,1,150,3,9,0,0,78,24,1,0,14,5,0,0,151,28
2,1,31,11,8,3,0,0,60,10275,2976,2600,0,0,0,0,2,2,2,0,47,48,5,3,45,0,56,56,5,3,40,0,0,0,6,2,0,0,75,4,15,0,0,49,11,0,0,2,0,0,0,15,0
65,7,78,14,481,95,7,1,79,1337,139,530,13,1,9,3,163,38,7,1,135,123,3,3,53,54,132,121,4,4,42,40,137,56,321,61,74,18,136,13,55,12,4,1116,224,3,0,9,0,5,1,500,31
26,10,84,25,127,60,0,0,157,3194,288,460,5,0,3,3,12,2,1,0,103,109,3,2,53,52,102,102,3,2,45,45,32,18,63,23,41,10,152,5,22,8,2,355,172,2,1,8,4,7,1,304,154
3,0,54,10,4,0,0,0,204,9112,1019,3827,1,0,1,0,0,0,0,0,38,33,4,6,28,0,38,36,4,6,28,0,4,1,3,0,2,0,109,2,13,0,0,70,15,0,0,12,0,0,0,1,0
4,0,72,20,19,5,0,0,129,6794,1821,1191,2,0,1,1,2,0,2,0,0,29,1,8,39,39,0,27,1,7,36,40,4,0,9,1,6,0,93,1,7,0,0,64,10,0,0,4,0,1,0,25,5
17,4,54,14,107,35,1,0,121,2466,1156,657,4,0,18,3,7,3,4,1,99,90,4,3,61,59,110,107,4,3,45,46,8,1,16,6,29,6,104,7,23,0,0,181,70,1,0,16,6,0,0,202,58
5,1,87,30,23,9,1,1,156,5723,599,1012,4,4,1,0,3,1,2,0,58,56,3,4,43,27,57,57,3,3,32,26,2,0,24,10,13,2,128,3,18,1,0,129,50,0,0,12,6,1,0,50,6
1,0,29,14,20,9,0,0,270,6001,2303,336,0,0,1,0,1,1,2,0,13,20,3,3,51,69,13,12,2,3,40,60,0,0,0,0,19,3,275,6,12,0,0,18,8,1,1,0,0,0,0,45,7
11,1,31,8,16,5,0,0,116,7477,1552,643,0,0,1,1,1,0,1,0,17,24,6,5,36,40,11,28,7,6,33,40,6,0,8,4,3,1,74,3,12,0,0,135,29,1,0,4,0,0,0,30,3
3,0,54,12,4,0,0,0,63,9165,1171,3943,1,0,1,0,0,0,0,0,38,41,4,5,46,0,38,36,4,6,46,0,4,1,2,0,2,1,101,2,12,0,0,65,13,0,0,12,0,0,0,2,0
46,14,101,23,300,81,3,0,149,1992,525,649,7,6,7,6,139,50,6,2,123,120,2,3,50,54,124,120,3,3,40,45,59,12,204,66,34,8,128,7,51,8,0,901,237,2,0,4,0,1,0,300,71
5,1,32,10,12,8,0,0,162,4929,959,2792,4,2,0,0,0,0,2,1,64,58,2,3,55,47,63,62,3,3,50,46,4,3,12,5,32,2,113,8,20,1,0,80,47,0,0,12,8,0,0,37,14
17,4,60,25,131,45,1,1,189,2525,873,388,5,2,8,4,11,4,4,0,109,87,2,3,63,62,122,107,3,3,47,43,11,3,16,4,48,11,152,7,32,1,0,224,100,1,1,16,7,0,0,228,114
35,17,101,20,234,62,2,0,38,2161,795,743,7,4,7,2,109,49,7,1,113,108,2,3,49,55,116,116,2,3,40,45,43,13,188,48,27,6,147,10,46,7,0,781,210,3,0,8,0,1,0,393,31
36,8,110,33,221,63,2,1,173,3057,165,795,8,1,10,1,26,8,6,1,93,103,3,3,59,54,108,110,3,4,48,46,38,18,68,26,61,18,248,6,36,6,2,577,168,3,0,11,4,0,0,262,22
13,4,60,29,68,26,0,0,232,2957,626,1448,3,2,2,1,14,0,1,0,5,78,6,3,52,62,3,103,4,3,45,65,5,2,61,20,23,11,315,3,24,2,0,176,57,0,0,0,0,5,1,68,11
0,0,14,0,1,0,0,0,504,10363,3725,2029,0,0,0,0,0,0,2,0,12,48,18,5,51,50,12,55,18,3,47,50,0,0,4,0,3,0,107,1,8,0,0,24,0,0,0,0,0,0,0,58,1
12,1,53,12,24,2,1,1,318,4926,813,544,1,0,4,0,0,0,1,0,58,58,3,2,54,39,59,58,3,2,45,35,5,1,7,1,2,1,100,5,13,1,0,128,35,1,0,10,4,0,0,107,19
4,0,30,10,18,2,1,0,262,7441,1091,1307,0,0,2,1,1,0,2,0,3,21,4,5,45,33,2,12,3,4,35,35,3,0,6,2,1,0,142,4,8,0,0,69,13,0,0,13,0,0,0,91,3
2,0,11,3,16,4,0,0,72,5253,1656,1556,2,0,1,0,0,0,2,0,0,89,1,2,65,55,0,89,1,1,51,50,1,0,19,5,3,1,101,1,3,0,0,38,8,0,0,4,2,0,0,214,33
1,0,32,8,5,1,0,0,331,8080,1668,1550,0,0,0,0,0,0,1,0,2,2,10,10,53,0,2,2,12,12,45,0,0,0,4,1,5,0,106,9,9,0,0,18,5,0,0,14,0,0,0,29,0
59,23,95,17,527,171,6,2,170,782,333,269,10,3,9,1,185,72,10,6,145,137,4,3,50,53,138,139,4,4,40,43,171,61,329,108,88,13,175,7,40,11,2,1213,328,4,2,22,6,4,0,478,178
31,13,110,26,220,71,3,1,102,3046,402,562,5,4,10,5,22,6,8,3,102,94,3,4,63,65,112,108,3,4,50,50,30,9,49,8,84,31,144,8,32,3,1,512,133,2,0,21,4,0,0,259,118
49,15,90,21,343,118,3,0,117,1815,235,657,9,3,8,4,150,56,6,2,125,121,3,3,50,49,135,123,2,3,40,40,88,16,211,71,45,10,250,14,50,8,5,962,288,2,0,2,0,1,0,301,80
31,1,107,18,163,24,2,0,47,4083,138,707,2,0,4,0,15,0,7,1,90,95,3,3,63,45,94,108,3,3,50,38,29,4,53,1,45,2,135,6,34,2,1,497,74,2,0,10,1,1,1,297,16
11,3,38,12,38,9,0,0,176,3252,539,502,2,0,14,1,4,1,1,0,100,100,3,3,50,70,103,105,4,4,40,50,4,1,14,6,13,2,84,3,7,1,0,122,28,2,0,18,4,0,0,277,12
2,0,32,8,11,1,0,0,335,5528,1682,849,0,0,1,0,0,0,1,0,13,28,6,4,53,58,13,8,6,5,46,40,0,0,1,0,11,2,314,1,5,0,0,16,2,1,0,0,0,0,0,53,7
20,10,89,25,108,23,1,0,182,4561,684,911,0,0,3,1,6,4,2,0,68,74,4,5,64,60,86,95,5,5,55,60,16,1,25,3,35,4,174,10,28,4,0,231,49,1,0,14,6,1,1,199,57
1,0,16,10,5,3,2,0,376,6965,3084,850,0,0,0,0,0,0,0,0,26,34,8,3,43,34,26,39,8,1,37,32,0,0,2,0,0,0,142,2,8,0,0,30,4,1,0,2,2,0,0,172,18
8,4,85,22,28,9,1,0,321,5630,881,471,5,1,1,1,2,0,3,1,31,39,7,6,40,36,30,47,5,5,33,30,2,1,20,4,14,5,113,6,16,2,0,137,26,1,1,10,2,1,1,58,24
9,3,51,4,12,3,0,0,80,6855,1674,562,0,0,1,0,1,1,1,0,24,23,5,4,44,25,25,25,7,5,36,25,8,3,4,0,4,1,101,3,19,0,0,100,19,1,0,4,0,0,0,51,8
6,1,19,10,8,1,0,0,88,8590,2058,526,0,0,0,0,1,0,0,0,70,68,2,3,37,35,70,63,2,2,33,33,1,0,9,3,5,1,99,2,15,0,0,77,27,1,0,4,0,0,0,50,32
54,10,84,17,488,111,6,1,232,1044,166,764,9,1,9,3,174,31,7,2,146,136,2,3,54,42,150,141,2,4,45,36,167,67,325,47,85,23,116,6,47,13,3,1071,221,3,0,15,4,6,2,481,22
