price,price_per_m,area,year,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
239704.0,722,332.0,0.0,52,12,75,23,436,108,4,2,142,308,261,529,3,5,6,2,5,2,140,21,15,1,50,49,39,35,185,42,321,58,112,37,5,7,1,826,133,2,0,18,6,6,3,313.0,99.0
43859.0,305,143.8,2017.0,4,1,57,12,21,3,0,0,120,4970,1356,932,2,7,1,0,2,0,1,0,4,0,60,49,50,48,0,0,4,1,6,0,3,0,0,43,6,1,0,0,0,1,0,128.0,29.0
3298.0,97,34.0,1982.0,0,0,5,1,3,3,0,0,132,10795,3583,6284,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,6,0,0,5,4,0,0,0.0,0.0
9298.4,118,78.8,2018.0,7,0,45,8,23,6,0,0,61,4329,285,1045,4,10,2,0,2,0,4,2,0,0,52,52,45,45,6,0,7,1,6,3,2,3,1,75,8,0,0,0,0,0,0,118.0,67.0
4592.400000000001,129,35.6,1991.0,2,1,26,9,13,6,0,0,173,7691,1207,982,6,16,0,0,1,1,0,0,1,1,45,38,40,38,1,0,6,4,1,0,1,0,0,104,36,1,0,4,0,0,0,7.0,2.0
3281.0,85,38.6,2001.0,0,0,17,2,2,0,0,0,378,9918,1678,1731,2,20,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,31,11,0,0,6,0,0,0,0.0,0.0
8136.599999999999,142,57.3,2013.0,1,0,10,6,0,0,1,0,275,6936,2898,3656,7,14,0,0,1,1,0,0,0,0,36,36,40,36,0,0,0,0,1,0,2,0,0,17,7,0,0,0,0,0,0,8.0,2.0
12273.199999999999,122,100.6,1882.0,40,7,111,29,233,60,3,1,57,3476,479,630,5,5,6,0,8,1,20,8,9,3,62,59,50,50,39,18,56,24,70,13,3,4,1,602,205,2,0,15,0,1,0,226.0,25.0
8700.0,150,58.0,2007.0,0,0,19,5,2,2,0,0,215,9960,1583,1644,22,22,2,0,0,0,0,0,0,0,50,0,50,0,2,1,0,0,0,0,2,0,0,31,11,0,0,6,0,0,0,1.0,0.0
18900.0,126,150.0,1912.0,30,13,109,26,195,57,2,1,81,3343,369,472,4,6,6,1,10,2,23,8,6,0,58,60,50,48,36,16,66,28,50,11,3,6,1,543,163,1,1,7,0,1,0,276.0,35.0
16768.8,102,164.4,1899.0,28,15,109,36,103,32,0,0,138,3769,331,365,2,5,6,3,3,0,10,5,1,0,53,53,45,42,24,5,56,21,28,6,5,9,2,339,100,1,1,10,3,9,2,358.0,232.0
13775.0,145,95.0,2014.0,5,2,27,7,12,7,0,0,255,4688,561,2864,3,13,4,0,0,0,0,0,2,0,54,70,51,60,4,2,10,3,30,11,2,1,0,77,28,0,0,13,0,0,0,38.0,13.0
13875.0,111,125.0,1893.0,26,19,101,39,152,69,1,1,81,4138,471,493,5,5,2,0,4,1,17,5,5,1,63,65,55,55,24,7,30,16,62,13,3,3,1,380,161,1,1,14,9,1,1,206.0,101.0
6479.0,155,41.8,2010.0,5,2,37,14,14,1,0,0,181,5517,951,3440,13,16,2,1,0,0,0,0,0,0,59,51,56,56,6,1,8,1,13,9,1,1,0,82,29,0,0,11,3,0,0,31.0,9.0
6174.0,147,42.0,1887.0,12,6,40,17,36,19,0,0,194,2897,488,351,2,4,1,1,14,0,8,1,3,1,47,46,40,38,3,1,36,4,16,3,2,1,1,120,63,1,1,18,5,0,0,230.0,172.0
24971.100000000002,329,75.9,2017.0,4,1,57,12,21,3,0,0,120,4970,1356,932,5,7,1,0,2,0,1,0,4,0,60,49,50,48,0,0,4,1,6,0,1,0,0,43,6,1,0,0,0,1,0,128.0,29.0
52920.0,588,90.0,1902.0,15,6,69,20,121,35,1,0,154,2597,141,671,3,5,4,3,5,2,12,4,2,0,51,44,41,32,26,3,50,28,48,9,3,4,2,250,93,1,0,9,5,0,0,86.0,40.0
16335.0,121,135.0,1912.0,5,1,127,26,111,29,0,0,196,3577,421,871,2,7,5,4,0,0,12,2,1,1,52,50,44,45,13,3,111,33,20,5,8,2,1,336,70,1,0,16,0,1,1,174.0,89.0
4498.0,173,26.0,1856.0,41,8,70,13,401,112,5,0,84,1021,239,769,2,4,11,0,8,4,118,24,3,3,55,63,46,51,142,33,275,63,164,27,0,9,3,777,246,1,0,14,4,8,3,300.0,72.0
4774.200000000001,73,65.4,1970.0,10,0,38,4,33,8,1,0,208,8361,795,759,7,9,0,0,0,0,1,0,0,0,45,46,36,35,3,0,15,5,1,0,3,2,0,157,53,1,0,9,4,0,0,163.0,81.0
10325.1,127,81.3,1909.0,23,7,92,32,146,52,1,0,235,2890,251,656,5,6,5,3,5,5,18,7,3,0,57,44,50,34,30,7,61,30,44,13,3,4,3,371,130,2,0,9,5,0,0,168.0,50.0
21509.600000000002,184,116.9,0.0,7,3,46,21,43,16,0,0,46,3259,252,1556,5,6,3,2,1,0,3,3,1,0,48,48,48,41,4,1,40,7,24,15,3,2,2,80,36,0,0,0,0,4,2,32.0,10.0
25142.8,239,105.2,1899.0,8,2,65,11,59,17,0,0,67,4413,793,657,4,9,2,1,1,1,2,1,3,1,59,63,50,50,9,0,14,4,8,2,3,1,0,165,43,1,0,0,0,1,1,266.0,52.0
6956.1,131,53.1,0.0,5,1,33,5,14,4,0,0,174,5011,504,2827,2,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,1,1,0,73,6,0,0,8,3,1,0,24.0,14.0
4935.0,105,47.0,1970.0,10,0,38,4,33,8,1,0,208,8361,795,759,3,9,0,0,0,0,1,0,0,0,45,46,36,35,3,0,15,5,1,0,2,2,0,157,53,1,0,9,4,0,0,163.0,81.0
16676.0,220,75.8,1899.0,8,2,65,11,59,17,0,0,67,4413,793,657,2,6,2,1,1,1,2,1,3,1,59,63,50,50,9,0,14,4,8,2,2,1,0,165,43,1,0,0,0,1,1,266.0,52.0
13984.0,160,87.4,2017.0,2,0,49,18,11,1,0,0,177,4480,1048,1108,6,9,0,0,1,0,1,0,2,0,61,72,55,55,1,0,5,2,4,0,2,0,0,35,3,0,0,0,0,0,0,143.0,16.0
8977.6,124,72.4,1860.0,39,13,78,22,299,103,2,1,224,1315,255,443,4,4,5,3,10,6,86,19,11,3,54,45,45,45,88,31,196,54,46,15,2,5,4,799,274,5,1,19,7,0,0,193.0,35.0
7592.2,119,63.8,0.0,4,0,19,2,9,0,0,0,387,6844,1143,834,18,22,0,0,1,0,1,0,2,1,60,68,37,34,1,0,6,5,1,1,2,0,0,58,17,1,0,2,0,0,0,32.0,19.0
6063.0,141,43.0,2018.0,0,0,6,0,2,0,0,0,757,5631,2672,1639,8,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,2,0,0,18,3,0,0,2,0,0,0,111.0,64.0
5040.0,112,45.0,1965.0,14,1,68,19,36,2,2,0,195,4891,1009,392,1,9,1,0,5,2,1,0,0,0,54,58,47,43,7,0,6,0,2,0,2,0,0,151,32,1,1,10,0,0,0,231.0,30.0
7244.700000000001,93,77.9,1910.0,5,2,116,45,138,32,0,0,117,3133,466,1237,2,5,9,1,1,0,21,5,4,1,48,37,43,36,17,5,133,27,35,8,3,1,1,384,121,0,0,17,9,1,0,124.0,15.0
7488.3,109,68.7,1882.0,16,2,94,18,115,16,2,0,268,2178,322,655,5,5,6,1,10,3,27,4,7,3,50,53,40,45,20,3,134,44,28,3,3,5,1,415,90,4,0,8,0,0,0,205.0,57.0
16236.000000000002,165,98.4,1883.0,30,14,47,10,257,106,2,1,267,1642,298,451,2,5,10,6,6,2,62,22,4,0,56,60,50,50,79,17,219,99,51,13,0,5,1,594,291,1,1,5,3,5,1,326.0,195.0
4183.0,94,44.5,0.0,2,2,16,4,7,0,1,0,387,6750,2314,4097,5,5,0,0,2,0,0,0,0,0,30,0,28,0,1,1,3,0,4,2,2,0,0,39,10,0,0,0,0,0,0,10.0,0.0
29945.0,265,113.0,2006.0,2,0,53,15,13,4,1,0,84,6499,1328,1365,10,16,1,0,0,0,2,1,2,2,49,47,35,35,1,1,13,4,9,2,3,0,0,56,12,0,0,4,0,0,0,30.0,16.0
29132.7,269,108.3,2016.0,13,3,73,19,80,26,0,0,169,2751,658,1265,5,7,2,1,4,0,19,0,2,0,51,55,45,50,7,2,70,19,31,5,3,3,0,213,64,0,0,0,0,4,1,73.0,15.0
4480.0,140,32.0,1960.0,4,0,100,23,27,3,1,0,199,4999,205,1384,3,5,4,3,0,0,11,2,3,0,36,43,32,40,6,1,34,12,21,1,1,1,1,159,49,0,0,14,5,0,0,21.0,7.0
5736.8,142,40.4,2018.0,0,0,6,0,2,0,0,0,757,5631,2672,1639,10,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,1,0,0,18,3,0,0,2,0,0,0,111.0,64.0
57546.0,417,138.0,2018.0,53,10,70,21,446,123,7,1,188,1180,105,563,9,9,11,2,10,3,150,33,5,3,53,67,44,57,142,68,297,79,78,28,3,12,4,976,305,1,0,13,4,5,3,413.0,66.0
33228.0,156,213.0,0.0,57,7,92,21,443,107,4,2,117,1493,205,609,4,6,9,2,11,2,196,41,8,2,52,44,40,35,135,46,307,67,48,13,5,11,8,1170,271,3,0,6,0,1,0,486.0,39.0
5292.0,108,49.0,1985.0,8,1,47,12,18,2,1,0,191,7477,613,1736,2,9,1,1,0,0,0,0,3,0,36,0,32,0,1,1,11,1,2,0,2,1,0,79,11,0,0,4,2,0,0,53.0,0.0
9546.0,129,74.0,2016.0,1,1,15,0,3,0,0,0,514,7309,2102,2115,10,18,0,0,0,0,2,1,1,1,47,34,34,35,1,0,1,0,5,1,3,0,0,11,2,0,0,0,0,0,0,17.0,4.0
5844.8,104,56.2,1962.0,10,3,42,30,34,11,0,0,78,6032,2111,977,2,6,5,3,1,0,2,1,1,0,46,45,40,44,2,1,12,1,5,2,3,0,0,93,43,1,0,12,7,1,1,81.0,4.0
37697.0,149,253.0,0.0,19,2,60,24,76,20,0,0,205,2770,273,1047,5,6,4,1,1,0,9,1,2,0,48,47,41,48,9,2,81,13,36,12,4,2,1,177,35,0,0,0,0,4,2,97.0,17.0
7262.7,129,56.3,1874.0,66,20,81,15,439,152,4,1,96,1268,296,251,5,6,7,1,9,7,181,45,15,4,51,55,40,45,133,34,291,99,46,10,2,11,1,1188,473,5,2,14,8,0,0,438.0,166.0
7980.0,133,60.0,2016.0,0,0,2,0,0,0,0,0,992,6191,3421,2291,3,21,0,0,0,0,0,0,0,0,60,72,50,72,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,77.0,2.0
9132.0,120,76.1,2018.0,0,0,6,0,2,0,0,0,757,5631,2672,1639,2,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,2,0,0,18,3,0,0,2,0,0,0,111.0,64.0
4262.200000000001,101,42.2,1983.0,3,0,18,0,9,1,0,0,749,6442,1889,4115,10,16,0,0,1,0,0,0,0,0,31,26,31,25,1,1,3,0,4,1,1,0,0,48,5,0,0,0,0,0,0,11.0,8.0
9900.0,110,90.0,2013.0,3,0,11,2,9,0,0,0,322,6939,1205,934,15,22,0,0,1,0,1,0,1,1,61,71,37,34,1,0,6,4,1,1,3,0,0,56,18,1,0,0,0,0,0,28.0,18.0
5087.1,93,54.7,1969.0,2,0,19,9,6,3,0,0,196,10403,2968,2771,2,5,1,0,0,0,2,2,1,0,44,0,40,0,0,0,6,1,0,0,3,0,0,32,6,0,0,0,0,0,0,19.0,0.0
11206.199999999999,114,98.3,1905.0,47,11,120,31,437,129,2,0,201,1428,506,442,2,5,8,1,3,0,143,44,13,2,59,50,44,40,109,27,388,129,97,17,3,5,0,1022,382,4,2,10,4,1,0,218.0,103.0
8960.0,112,80.0,2018.0,0,0,12,0,3,0,0,0,504,5642,2777,1887,10,16,0,0,0,0,1,0,1,0,54,55,46,55,0,0,2,0,0,0,3,0,0,9,3,0,0,0,0,0,0,38.0,1.0
3380.0,130,26.0,1907.0,35,14,45,10,225,94,2,1,72,1866,529,435,2,6,10,6,7,1,51,18,4,0,56,56,48,50,59,16,211,97,43,11,0,4,0,568,259,1,1,8,2,3,1,345.0,135.0
8671.5,141,61.5,2018.0,0,0,6,0,2,0,0,0,757,5631,2672,1639,6,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,2,0,0,18,3,0,0,2,0,0,0,111.0,64.0
2788.0,82,34.0,1975.0,6,3,37,4,40,13,0,0,108,4586,1316,912,7,7,4,0,2,1,2,0,3,1,58,65,48,57,3,1,27,6,14,3,2,0,0,113,15,1,0,11,2,1,0,236.0,85.0
12000.0,150,80.0,1901.0,27,7,114,36,97,27,0,0,97,3822,302,478,4,5,6,2,3,0,10,4,1,0,50,54,40,44,23,4,55,17,29,7,4,8,2,319,72,1,1,10,4,9,2,430.0,88.0
5624.8,178,31.6,2018.0,0,0,6,0,2,0,0,0,757,5631,2672,1639,9,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,0,0,0,18,3,0,0,2,0,0,0,111.0,64.0
13970.0,127,110.0,1884.0,4,1,69,18,97,33,0,0,209,3253,787,1923,2,5,4,1,2,1,17,5,4,2,53,60,40,50,14,4,72,20,26,4,5,1,0,265,111,0,0,11,2,0,0,36.0,23.0
43000.0,250,172.0,2005.0,17,10,80,28,126,47,1,0,77,2813,115,435,6,8,4,3,6,3,11,6,2,0,55,46,46,35,26,3,53,30,42,3,3,4,2,273,118,1,1,11,4,1,0,96.0,55.0
3182.0,74,43.0,0.0,4,1,33,8,11,4,0,0,79,4605,1126,2391,5,10,5,2,0,0,0,0,2,2,51,45,48,37,3,2,13,3,19,12,1,0,0,79,32,0,0,12,5,0,0,61.0,5.0
34800.0,300,116.0,2013.0,7,0,22,6,14,1,0,0,322,6791,3561,1145,14,21,2,0,0,0,1,1,0,0,64,52,70,50,1,0,6,0,2,0,3,0,0,46,7,0,0,7,4,0,0,113.0,18.0
6768.0,94,72.0,1959.0,2,0,53,20,6,2,2,0,365,5696,3128,648,1,4,3,2,0,0,1,1,1,0,46,59,42,62,0,0,3,2,2,2,3,0,0,63,8,1,0,10,5,0,0,125.0,21.0
6985.6,118,59.2,2017.0,0,0,2,0,0,0,0,0,977,6545,3096,2894,2,25,0,0,0,0,0,0,0,0,63,43,50,50,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,42.0,5.0
5474.0,119,46.0,2006.0,1,0,27,0,7,0,0,0,646,6056,2321,2738,16,17,1,0,0,0,2,0,1,0,41,35,40,40,1,0,2,0,1,0,1,0,0,59,10,0,0,0,0,0,0,16.0,3.0
26243.0,163,161.0,1880.0,19,4,87,43,183,39,1,1,252,1683,581,488,2,5,3,0,1,1,86,29,5,0,67,85,48,80,30,7,233,30,174,64,5,3,0,248,39,1,1,0,0,1,0,137.0,44.0
2295.0,135,17.0,1917.0,29,7,84,22,132,53,0,0,11,3044,389,595,1,6,5,0,3,3,13,0,1,0,53,52,45,44,32,19,67,16,82,9,0,8,2,361,125,2,0,8,4,6,1,284.0,152.0
13059.2,176,74.2,2012.0,3,1,59,10,20,3,0,0,147,4752,1476,1088,5,11,1,0,1,0,1,0,3,1,59,50,50,50,1,0,3,2,7,1,2,0,0,51,7,0,0,0,0,1,0,175.0,19.0
6334.099999999999,97,65.3,2006.0,14,7,91,36,26,14,1,1,207,8223,822,2730,7,17,1,0,0,0,0,0,3,1,34,36,31,32,5,1,8,4,6,0,2,2,0,157,56,0,0,14,4,0,0,64.0,48.0
8256.0,129,64.0,2011.0,2,0,50,12,7,0,1,0,84,6228,1720,1293,13,17,0,0,1,0,1,0,2,0,53,62,40,48,4,0,6,2,3,1,2,0,0,42,6,0,0,10,0,0,0,29.0,19.0
11875.0,95,125.0,1910.0,27,6,94,21,184,50,2,0,237,2936,122,818,4,6,6,2,7,5,21,6,4,0,59,46,46,40,33,9,66,31,37,15,5,4,2,461,134,3,0,11,4,0,0,238.0,30.0
5479.3,157,34.9,1875.0,53,21,116,37,467,169,2,1,136,1119,299,208,5,5,9,1,3,0,157,51,13,6,53,51,40,40,116,40,420,145,89,11,2,6,1,1169,577,6,3,11,6,1,0,331.0,113.0
51900.99999999999,355,146.2,2007.0,1,1,29,16,19,10,0,0,126,6051,2370,242,3,9,0,0,1,1,2,1,2,0,51,59,40,58,0,0,1,0,19,5,4,0,0,16,9,1,1,0,0,0,0,38.0,10.0
16380.0,90,182.0,1877.0,55,9,78,19,483,104,7,1,193,1086,157,724,4,5,9,1,9,3,171,32,7,2,53,41,44,32,158,70,324,47,81,22,5,13,3,1070,220,3,0,12,4,7,2,489.0,24.0
7320.0,150,48.8,2018.0,7,0,45,8,23,6,0,0,61,4329,285,1045,7,10,2,0,2,0,4,2,0,0,52,52,45,45,6,0,7,1,6,3,1,3,1,75,8,0,0,0,0,0,0,118.0,67.0
19879.0,193,103.0,2012.0,3,1,59,10,20,3,0,0,147,4752,1476,1088,4,18,1,0,1,0,1,0,3,1,59,50,50,50,1,0,3,2,7,1,3,0,0,51,7,0,0,0,0,1,0,175.0,19.0
15429.0,139,111.0,1868.0,56,16,84,16,392,137,5,1,136,1288,141,135,4,4,7,2,9,7,141,33,13,5,51,54,40,46,120,42,285,72,45,12,3,7,3,1063,363,7,2,18,9,0,0,419.0,114.0
649495.0,1205,539.0,1908.0,23,7,89,30,145,48,1,0,132,3101,383,540,1,5,5,3,5,5,18,6,4,1,54,50,49,43,27,7,63,25,28,7,7,4,2,387,125,2,0,9,2,0,0,215.0,43.0
7400.0,100,74.0,1936.0,5,4,51,17,18,12,0,0,115,5207,1620,2176,13,17,2,0,1,0,2,1,1,0,48,47,45,51,2,2,12,1,3,2,3,0,0,74,36,0,0,4,0,2,1,17.0,6.0
9282.699999999999,89,104.3,1959.0,4,1,51,20,20,3,1,0,109,7198,1654,543,3,5,1,0,3,1,1,0,2,2,46,48,42,40,3,2,9,3,5,0,4,0,0,56,28,2,0,12,7,0,0,215.0,34.0
2730.0,130,21.0,1912.0,17,1,61,25,116,32,1,0,30,2351,969,416,3,6,4,1,7,3,8,4,4,0,62,61,47,44,10,3,16,2,54,12,0,1,0,194,74,1,1,16,7,0,0,219.0,95.0
19885.0,205,97.0,2004.0,22,12,74,35,92,25,1,1,109,2638,1097,522,2,7,4,2,5,1,53,13,5,2,50,46,41,40,16,3,84,40,15,5,3,0,0,339,129,2,0,7,5,1,0,187.0,134.0
3024.0,108,28.0,1929.0,6,4,32,12,8,2,0,0,264,8236,1624,336,5,10,0,0,0,0,1,1,0,0,37,38,33,34,1,1,10,5,6,2,0,0,0,84,34,1,1,7,0,0,0,56.0,43.0
6839.200000000001,83,82.4,0.0,6,2,114,37,104,20,0,0,222,3821,714,1134,3,6,4,3,0,0,11,4,1,0,51,53,44,45,11,5,97,22,21,5,2,1,0,309,67,0,0,13,5,1,1,169.0,63.0
9882.0,81,122.0,1822.0,60,21,91,15,494,149,6,1,185,765,403,190,5,5,10,2,8,2,175,56,11,6,50,53,40,42,168,61,316,92,85,14,4,11,4,1184,304,5,2,21,4,3,0,492.0,167.0
13650.0,84,162.5,1875.0,51,17,82,22,381,134,4,1,99,1356,209,198,1,4,5,2,9,7,130,34,13,5,50,54,40,46,119,38,259,71,39,11,4,7,2,1049,365,7,2,18,10,0,0,419.0,116.0
11954.0,139,86.0,1956.0,31,1,107,18,163,24,2,0,47,4083,138,707,4,5,2,0,4,0,15,0,7,1,63,45,50,38,29,4,53,1,45,2,2,2,1,497,74,2,0,10,1,1,1,297.0,16.0
8424.0,81,104.0,1952.0,3,0,42,0,12,1,1,0,506,8184,1055,739,2,5,0,0,0,0,0,0,0,0,46,53,40,57,2,0,2,0,1,0,4,0,0,31,0,1,0,11,0,0,0,237.0,31.0
15548.3,89,174.7,1917.0,28,3,82,16,131,38,0,0,163,3183,528,520,2,4,6,0,4,3,9,1,1,0,51,40,42,48,30,10,63,1,36,4,5,7,0,366,60,2,0,7,2,3,1,321.0,12.0
6844.0,116,59.0,1907.0,16,5,76,17,117,21,0,0,19,2580,617,1051,1,5,3,1,5,0,32,1,2,0,51,45,45,36,12,2,98,20,37,5,2,3,0,287,62,0,0,0,0,4,3,97.0,38.0
7980.0,114,70.0,1958.0,0,0,12,0,3,0,0,0,802,8140,1621,1062,5,5,0,0,0,0,0,0,0,0,44,38,40,30,0,0,1,0,0,0,3,0,0,14,0,0,0,5,0,0,0,84.0,48.0
15326.0,194,79.0,2016.0,13,3,73,19,80,26,0,0,169,2751,658,1265,7,7,2,1,4,0,19,0,2,0,51,55,45,50,7,2,70,19,31,5,2,3,0,213,64,0,0,0,0,4,1,73.0,15.0
28865.2,364,79.3,0.0,22,6,96,27,305,66,1,0,96,1900,233,929,3,4,10,2,2,0,109,20,6,1,60,63,44,55,50,10,263,96,95,29,2,4,2,602,97,2,0,6,0,1,0,179.0,18.0
5994.0,111,54.0,1908.0,18,2,99,31,138,35,2,0,281,2027,263,478,6,6,5,1,10,3,30,7,8,3,51,50,43,39,23,6,150,53,36,6,3,6,2,470,133,4,1,9,3,0,0,197.0,90.0
5724.599999999999,87,65.8,1978.0,6,0,43,19,14,7,1,1,222,7029,1356,1106,9,9,0,0,2,2,1,0,2,2,34,28,30,30,8,2,5,1,4,0,3,0,0,65,22,0,0,12,4,0,0,25.0,9.0
11272.9,139,81.1,0.0,5,1,33,5,14,4,0,0,174,5011,504,2827,11,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,2,1,0,73,6,0,0,8,3,1,0,24.0,14.0
5475.6,108,50.7,1986.0,3,0,33,11,21,2,0,0,270,9643,1860,1912,1,9,0,0,0,0,2,0,1,0,50,49,40,50,2,1,2,0,1,0,2,0,0,66,17,0,0,0,0,0,0,15.0,3.0
34850.0,205,170.0,0.0,15,3,71,21,91,25,0,0,98,2721,539,1175,2,6,2,1,3,0,18,0,2,0,52,45,45,49,8,3,74,16,32,6,4,4,0,223,59,0,0,0,0,5,3,100.0,8.0
34510.0,203,170.0,2017.0,7,2,63,15,31,9,0,0,158,3608,765,1937,6,9,5,2,1,1,3,1,1,0,51,48,45,48,2,0,37,6,29,9,4,2,0,75,21,0,0,4,0,3,0,37.0,1.0
3332.0,98,34.0,1936.0,5,4,51,17,18,12,0,0,115,5207,1620,2176,9,17,2,0,1,0,2,1,1,0,48,47,45,51,2,2,12,1,3,2,1,0,0,74,36,0,0,4,0,2,1,17.0,6.0
13567.5,135,100.5,0.0,5,1,33,5,14,4,0,0,174,5011,504,2827,3,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,2,1,0,73,6,0,0,8,3,1,0,24.0,14.0
6230.0,178,35.0,0.0,36,16,108,32,343,117,1,1,134,1207,563,285,1,3,6,2,6,4,103,30,12,5,47,52,39,40,99,18,267,97,57,9,2,6,0,1002,423,5,3,16,3,0,0,174.0,107.0
15958.0,202,79.0,2004.0,3,1,28,8,11,11,0,0,229,7099,2010,1452,2,22,1,0,1,1,1,1,1,1,41,45,38,41,3,2,6,6,0,0,3,0,0,45,21,0,0,0,0,0,0,12.0,10.0
2641.0,139,19.0,0.0,8,2,86,34,172,57,0,0,117,2696,393,1475,2,4,9,3,3,2,35,6,6,2,55,41,48,35,24,6,158,29,44,14,0,2,1,425,153,0,0,14,3,0,0,57.0,11.0
5292.0,98,54.0,1973.0,1,0,6,0,1,0,1,0,767,7633,3411,4436,4,14,0,0,1,0,0,0,0,0,37,0,36,0,0,0,0,0,2,0,2,0,0,7,0,0,0,0,0,0,0,5.0,0.0
11984.0,107,112.0,1910.0,43,5,119,39,213,69,2,1,87,3768,235,502,4,6,4,0,6,1,21,9,7,3,64,53,51,48,38,17,58,19,68,10,5,5,2,572,244,2,0,14,0,2,0,304.0,43.0
14157.0,143,99.0,0.0,5,1,33,5,14,4,0,0,174,5011,504,2827,11,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,3,1,0,73,6,0,0,8,3,1,0,24.0,14.0
18683.0,157,119.0,2001.0,13,3,52,12,33,4,0,0,163,3866,1041,803,10,12,0,0,5,1,0,0,0,0,58,58,49,55,2,0,25,5,5,5,3,0,0,106,9,1,0,10,4,0,0,100.0,28.0
7470.0,150,49.8,1999.0,34,11,72,9,225,51,2,0,130,1927,338,81,1,6,5,0,9,5,51,13,10,4,53,55,45,50,53,23,123,39,22,1,1,4,1,689,193,4,1,15,3,0,0,236.0,49.0
9188.1,249,36.9,2018.0,0,0,40,19,3,1,0,0,199,5082,839,1304,1,9,1,0,0,0,1,0,2,0,55,0,50,0,0,0,4,0,6,1,1,1,0,22,2,0,0,0,0,0,0,35.0,0.0
6757.0,145,46.6,0.0,12,5,36,9,37,7,2,0,88,3566,144,235,6,8,3,1,3,1,8,4,8,5,52,57,47,50,4,1,30,12,6,1,3,2,1,150,57,1,1,2,0,1,1,117.0,58.0
10839.8,83,130.6,1909.0,25,16,88,32,116,35,0,0,140,3625,391,257,1,2,5,1,4,2,10,4,1,0,53,50,45,42,29,11,51,26,23,5,5,6,2,338,146,1,1,8,3,6,0,351.0,226.0
6061.0,145,41.8,2018.0,0,0,6,0,2,0,0,0,757,5631,2672,1639,11,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,1,0,0,18,3,0,0,2,0,0,0,111.0,64.0
12393.0,135,91.8,0.0,5,1,33,5,14,4,0,0,174,5011,504,2827,6,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,2,1,0,73,6,0,0,8,3,1,0,24.0,14.0
10481.0,223,47.0,2009.0,12,1,53,14,59,3,0,0,133,4075,1299,706,5,9,2,0,3,1,4,0,2,0,60,63,50,60,8,0,13,1,5,2,1,0,0,145,10,2,0,0,0,1,0,214.0,103.0
10085.8,211,47.8,2017.0,0,0,0,0,7,2,0,0,1185,6582,2030,1395,3,7,0,0,0,0,0,0,0,0,51,43,42,33,0,0,1,0,7,3,1,0,0,1,1,0,0,0,0,0,0,41.0,8.0
15615.6,132,118.3,0.0,5,1,33,5,14,4,0,0,174,5011,504,2827,9,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,3,1,0,73,6,0,0,8,3,1,0,24.0,14.0
8652.0,103,84.0,1960.0,7,4,31,11,13,6,1,0,283,9024,2370,493,2,8,1,0,0,0,0,0,2,0,38,35,33,31,1,1,9,5,9,3,3,0,0,102,48,1,1,6,4,0,0,47.0,36.0
14627.599999999999,116,126.1,1908.0,20,4,35,6,159,29,1,0,44,1665,199,1055,5,5,8,3,14,1,35,4,2,0,56,56,50,50,28,4,135,48,137,7,4,2,1,387,54,0,0,10,2,4,1,296.0,28.0
14467.2,176,82.2,2005.0,0,0,0,0,8,2,0,0,1225,7021,2536,1525,6,10,1,0,0,0,0,0,0,0,53,52,45,42,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,124.0,25.0
6750.0,90,75.0,1903.0,19,8,51,24,100,27,1,1,194,2417,351,426,3,5,2,2,7,0,15,1,6,4,53,55,45,40,24,4,63,13,10,4,3,3,1,305,75,2,1,9,2,0,0,112.0,29.0
