price,price_per_m,area,year,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
3706.0,68,54.5,1978,8,2,36,9,27,13,0,0,97,7110,927,1092,7,9,1,1,2,1,1,1,2,1,36,33,30,30,4,4,14,6,6,2,3,3,0,56,22,0,0,13,3,1,0,85,36
5680.0,71,80.0,2014,1,0,8,0,2,1,0,0,677,2234,1829,5864,12,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,11,2,0,0,2,0,0,0,0,0
2397.0,51,47.0,1968,6,1,20,3,5,1,0,0,404,1318,117,3482,5,5,1,1,0,0,0,0,0,0,26,0,20,0,1,0,3,0,0,0,2,2,2,28,8,0,0,3,0,0,0,6,0
2494.0,58,43.0,1967,10,2,16,3,2,0,0,0,355,3433,416,533,4,5,0,0,4,0,1,0,0,0,37,17,33,23,1,1,4,0,5,1,2,1,1,35,8,2,0,5,1,0,0,32,3
3092.7000000000003,61,50.7,1994,3,3,21,7,2,0,0,0,143,2166,76,2072,10,10,3,2,1,1,1,0,0,0,26,0,20,0,0,0,7,5,0,0,2,4,3,24,11,0,0,7,4,0,0,7,0
4284.0,63,68.0,1959,3,2,17,2,10,2,0,0,378,5150,652,762,2,10,5,1,4,1,3,1,2,0,35,20,33,20,2,0,4,1,5,0,3,2,0,67,21,1,0,1,0,1,0,40,2
4041.5,59,68.5,1,1,1,15,3,6,1,0,0,34,8029,723,2111,1,10,4,4,1,0,1,0,1,0,31,35,23,20,2,0,3,1,1,0,3,1,0,18,7,0,0,6,3,0,0,23,7
1400.0,56,25.0,1981,2,0,7,2,2,0,0,0,142,5441,627,956,2,9,1,0,1,0,0,0,0,0,37,0,35,0,3,0,0,0,1,0,1,2,0,23,5,1,0,4,2,0,0,3,0
3363.0,57,59.0,1967,5,2,19,5,3,1,0,0,336,432,1476,3919,3,5,0,0,1,0,1,0,2,1,25,0,24,0,1,0,0,0,3,0,3,0,0,50,7,0,0,8,3,0,0,4,0
4725.0,75,63.0,1993,5,1,8,4,2,2,0,0,183,4366,687,184,7,9,1,1,2,0,0,0,0,0,33,32,31,32,2,1,1,0,5,1,3,3,0,24,4,1,1,4,1,0,0,16,1
1720.0,40,43.0,1963,1,0,9,7,0,0,0,0,69,4592,1841,2811,2,6,1,0,0,0,0,0,0,0,47,47,47,47,0,0,0,0,1,0,1,0,0,3,1,0,0,4,3,0,0,10,2
2525.1,57,44.3,0,3,1,12,5,4,3,1,0,329,3939,965,722,20,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,1,1,0,31,2,1,0,4,1,0,0,24,5
3186.0,54,59.0,1974,3,1,37,3,12,1,0,0,434,7794,714,1766,5,5,4,3,1,0,2,0,2,0,34,49,28,33,4,1,8,0,2,0,3,1,0,31,6,0,0,11,1,1,0,35,4
2447.2000000000003,56,43.7,0,3,1,12,5,4,3,1,0,329,3939,965,722,9,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,1,1,0,31,2,1,0,4,1,0,0,24,5
11500.0,125,92.0,2015,3,1,14,6,8,6,0,0,67,4362,422,1474,11,22,3,0,3,1,2,1,5,2,45,43,32,48,3,2,3,1,6,2,2,2,1,22,13,0,0,6,3,0,0,25,3
2068.0,44,47.0,1971,2,2,13,5,3,0,0,0,107,2193,767,3708,4,5,1,0,0,0,0,0,0,0,33,0,28,0,0,0,2,1,0,0,2,3,0,10,1,0,0,5,3,0,0,10,0
2797.2,63,44.4,1976,8,1,18,2,3,0,0,0,158,369,916,3319,1,9,1,0,1,0,0,0,2,1,24,0,24,0,2,0,1,0,3,2,2,1,0,43,12,0,0,5,0,0,0,2,0
5025.0,67,75.0,2002,1,0,33,7,8,1,0,0,230,11620,579,4825,5,6,3,0,0,0,1,0,0,0,24,21,25,21,1,0,3,1,8,4,2,3,0,13,4,0,0,9,1,1,0,9,2
3086.6,61,50.6,0,4,1,20,5,8,0,1,0,297,6031,679,709,15,16,1,0,2,1,1,0,2,0,32,32,31,30,0,0,1,0,1,1,1,1,0,55,10,1,0,9,5,0,0,49,9
2665.0,41,65.0,1955,0,0,6,1,0,0,0,0,349,5776,572,1367,2,2,1,1,0,0,0,0,0,0,33,0,28,0,2,1,0,0,1,0,3,2,0,4,3,0,0,4,1,0,0,9,0
4240.0,53,80.0,1988,3,0,13,2,3,2,0,0,390,2118,165,2625,5,9,2,2,1,1,0,0,0,0,31,21,28,20,0,0,8,4,0,0,4,3,3,23,11,0,0,8,2,0,0,12,4
3643.2,69,52.8,1,1,0,12,2,4,1,0,0,342,2770,639,3488,14,17,0,0,1,0,3,0,1,0,34,30,30,30,0,0,2,0,2,1,1,1,0,29,7,0,0,6,0,0,0,34,1
2494.0,58,43.0,1962,5,2,13,1,9,2,0,0,216,4802,369,1110,2,5,2,2,2,2,4,0,3,0,32,30,29,30,2,1,5,2,4,2,2,3,1,52,17,0,0,4,0,0,0,32,2
2844.0,45,63.2,1950,4,0,7,6,2,1,0,0,110,4561,600,115,2,2,1,1,1,0,0,0,0,0,27,0,29,0,2,1,1,0,4,2,2,3,0,18,1,1,1,3,2,0,0,12,0
3829.9999999999995,50,76.6,1978,6,0,19,3,0,0,0,0,279,2725,641,2293,8,12,2,0,1,0,1,1,0,0,27,32,23,32,0,0,6,0,1,0,4,3,0,27,9,0,0,7,3,0,0,8,1
4543.0,59,77.0,2017,3,1,8,1,2,1,2,0,164,2283,337,2636,16,17,1,1,0,0,0,0,0,0,35,37,33,34,2,1,1,1,7,1,2,2,2,17,3,0,0,0,0,1,0,24,10
1292.0,76,17.0,1962,8,5,14,7,2,1,0,0,368,4210,595,429,2,5,1,0,2,1,0,0,0,0,40,45,40,44,2,0,3,1,5,4,1,1,0,31,13,2,1,6,4,0,0,11,8
1456.0,56,26.0,1989,3,2,6,2,1,0,0,0,410,2607,709,2492,6,9,1,1,0,0,1,0,0,0,37,35,34,32,2,1,1,0,4,1,1,2,0,9,6,0,0,0,0,1,0,35,23
2448.0,36,68.0,2009,1,1,4,2,0,0,0,0,325,8052,3152,3327,1,5,0,0,0,0,0,0,0,0,39,0,32,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0
2184.2000000000003,67,32.6,1966,3,0,10,1,2,1,2,0,452,1964,108,2763,4,5,1,0,1,0,0,0,2,0,37,0,34,0,1,1,1,1,6,1,1,2,2,15,2,0,0,1,0,0,0,10,0
4429.0,103,43.0,1960,8,2,13,1,25,14,0,0,423,8803,606,2013,4,5,3,3,0,0,2,2,0,0,41,22,40,20,8,4,4,0,9,3,2,1,0,12,1,0,0,3,1,3,2,83,3
2949.2,73,40.4,1,3,1,14,3,3,1,0,0,347,2118,525,4642,14,14,0,0,1,0,0,0,2,1,39,37,42,41,2,2,1,1,0,0,1,1,0,37,25,0,0,4,0,0,0,9,4
2784.0,48,58.0,1959,10,2,14,3,0,0,0,0,479,3767,324,481,4,5,0,0,3,1,1,0,0,0,38,33,33,31,1,0,5,0,5,0,2,1,1,43,8,2,1,4,0,0,0,32,4
1121.1000000000001,37,30.3,1974,0,0,2,0,1,0,0,0,791,7323,2313,2702,3,3,0,0,0,0,0,0,0,0,34,0,31,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,12,0
1440.0,48,30.0,1969,5,2,22,7,5,1,0,0,413,1205,149,3469,1,5,1,1,1,0,0,0,0,0,26,0,20,0,1,0,3,0,0,0,1,2,2,31,11,0,0,3,0,0,0,6,0
4144.0,74,56.0,2015,3,0,13,0,3,2,0,0,646,2271,213,4315,2,13,0,0,1,0,1,0,1,1,38,45,41,45,2,2,2,1,0,0,2,1,1,42,33,0,0,4,0,0,0,10,2
4770.0,53,90.0,0,3,0,10,2,1,0,0,0,420,2076,1059,5064,3,10,0,0,2,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,4,0,0,13,3,0,0,4,2,0,0,5,0
1378.0,53,26.0,1987,4,1,16,7,3,2,0,0,224,3010,874,1192,8,9,2,0,1,1,0,0,1,0,33,30,40,22,1,0,1,1,3,0,1,1,0,23,8,0,0,6,3,0,0,15,3
1762.5,47,37.5,2016,2,0,24,2,7,3,0,0,370,8423,654,2503,13,24,4,1,1,0,2,0,1,0,31,36,25,18,1,0,4,1,3,0,1,1,0,14,5,0,0,5,2,0,0,25,6
5980.0,65,92.0,2002,1,0,33,7,8,1,0,0,230,11620,579,4825,5,7,3,0,0,0,1,0,0,0,24,21,25,21,1,0,3,1,8,4,3,3,0,13,4,0,0,9,1,1,0,9,2
5076.0,54,94.0,1997,4,0,15,2,1,1,0,0,356,2299,1524,5489,11,18,0,0,2,0,0,0,2,0,36,0,30,0,0,0,0,0,2,1,3,0,0,17,8,0,0,5,2,0,0,5,0
2067.0,53,39.0,1969,1,0,22,6,5,0,1,0,271,6348,1675,1622,4,5,1,0,0,0,1,1,1,0,30,0,28,0,2,0,1,0,1,1,2,0,0,23,10,0,0,6,0,0,0,10,0
2745.6,66,41.6,2015,7,1,34,2,14,1,0,0,313,8044,511,2028,1,24,4,3,2,0,1,1,1,1,31,38,24,24,2,0,3,0,2,0,1,1,0,21,5,0,0,8,2,1,0,26,6
4070.0,55,74.0,1958,3,1,14,5,1,0,0,0,376,3872,1314,2661,5,5,1,0,0,0,0,0,0,0,51,34,55,34,0,0,1,0,2,0,3,0,0,7,4,0,0,6,2,0,0,4,1
2028.0,39,52.0,1956,0,0,0,0,1,0,0,0,1428,5961,3029,3951,1,2,0,0,0,0,0,0,0,0,66,0,67,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0
2100.0,60,35.0,1990,7,1,24,6,15,1,0,0,45,6516,868,618,6,9,1,0,2,0,1,1,0,0,35,38,33,35,2,0,2,0,2,1,2,1,0,68,19,1,0,9,6,1,1,52,15
3955.6000000000004,44,89.9,1983,5,1,18,2,3,0,1,0,172,3856,1102,1355,5,5,3,0,0,0,2,0,0,0,38,0,36,0,1,0,3,0,0,0,4,0,0,29,10,0,0,7,2,0,0,8,0
990.0,33,30.0,1954,2,1,16,6,8,2,0,0,400,5234,863,603,1,4,5,3,3,0,4,0,4,2,37,47,28,37,0,0,4,2,5,2,1,1,0,32,5,1,0,4,1,0,0,45,22
3050.0,50,61.0,1978,2,1,14,5,0,0,0,0,55,2416,223,4354,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,8,3,0,0,5,1,0,0,0,0
1280.0,32,40.0,1995,0,0,1,0,0,0,0,0,877,6882,4103,3541,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
1039.5,45,23.1,1970,7,2,22,0,4,0,0,0,505,1491,890,4376,5,5,1,0,1,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,2,3,0,20,4,0,0,3,0,0,0,5,0
1677.0,39,43.0,1966,9,3,34,12,33,8,0,0,123,9475,770,2663,5,5,6,3,1,1,2,0,0,0,42,43,40,47,9,1,4,2,18,8,2,1,0,22,6,0,0,13,6,5,3,94,61
3192.0,57,56.0,1966,5,3,14,6,2,0,1,0,228,1077,995,2978,5,5,1,0,1,1,1,0,3,1,24,24,24,24,1,0,2,0,5,0,3,1,0,29,9,0,0,7,2,0,0,2,2
2646.0,63,42.0,2012,6,1,24,6,17,1,0,0,125,6672,1011,761,11,17,1,0,2,0,2,1,1,0,34,38,31,35,3,0,4,0,2,1,1,0,0,67,17,1,0,11,6,1,0,65,15
2132.0,41,52.0,1985,0,0,10,2,1,1,0,0,424,4933,1227,1210,5,5,0,0,1,0,1,0,1,1,37,30,32,30,0,0,2,0,1,0,2,0,0,10,2,0,0,7,2,0,0,19,6
2392.0,52,46.0,1969,6,0,23,8,3,0,1,0,27,3076,215,1415,1,5,4,3,0,0,1,0,0,0,35,35,40,34,0,0,4,2,0,0,2,2,1,34,2,0,0,8,0,0,0,10,4
6528.0,85,76.8,1935,5,0,59,16,28,14,0,0,98,10303,438,3565,3,6,7,1,2,0,3,2,0,0,37,37,28,30,6,3,4,1,12,2,3,3,1,18,6,0,0,21,7,2,0,20,6
5980.0,65,92.0,2007,3,3,16,6,2,0,0,0,224,2064,283,1975,7,16,4,3,1,1,0,0,0,0,33,0,24,0,0,0,7,3,0,0,3,4,1,21,6,0,0,5,3,0,0,9,0
3420.0,57,60.0,1971,4,1,17,9,7,6,0,0,153,5698,590,259,4,9,2,1,3,0,2,0,0,0,34,44,32,50,1,1,1,0,1,0,3,2,0,71,33,2,1,4,0,1,1,36,5
2236.0,52,43.0,1986,5,2,18,3,6,2,0,0,340,1082,1777,4735,1,9,0,0,1,0,0,0,2,1,28,29,29,29,0,0,1,0,2,0,1,0,0,38,9,0,0,5,1,0,0,5,4
2464.0,44,56.0,1966,2,0,17,3,3,0,1,0,470,4236,1156,788,5,5,3,0,0,0,1,1,0,0,33,0,27,0,1,1,1,0,0,0,3,0,0,20,10,2,0,6,1,0,0,20,0
1540.0,70,22.0,1977,9,3,18,5,5,2,0,0,174,934,951,4323,6,9,0,0,1,1,0,0,1,0,32,29,29,26,0,0,0,0,3,1,1,1,0,40,13,0,0,0,0,0,0,10,4
2745.0,45,61.0,1957,5,4,40,24,12,6,0,0,138,8721,251,2477,2,3,4,0,1,1,2,2,1,1,36,28,32,23,1,1,6,3,7,5,2,1,1,20,5,0,0,7,3,0,0,58,21
6336.0,72,88.0,2005,2,2,8,1,2,0,1,0,247,2445,550,2584,9,10,1,1,0,0,0,0,0,0,35,37,33,36,2,1,1,0,6,1,3,2,0,12,5,0,0,0,0,1,0,24,11
5339.900000000001,67,79.7,2007,4,2,19,4,2,0,0,0,154,2347,350,2361,7,10,2,0,1,1,1,0,0,0,30,0,24,0,0,0,7,4,1,0,3,3,3,27,14,0,0,8,4,0,0,9,0
1827.0,63,29.0,1976,7,2,19,4,2,0,1,0,171,582,1537,3716,9,9,0,0,1,0,1,1,2,1,24,0,24,0,1,1,0,0,4,0,1,0,0,37,6,0,0,7,3,0,0,2,0
2640.0,33,80.0,1972,2,2,14,6,0,0,0,0,217,2411,469,4110,3,5,1,0,0,0,0,0,0,0,35,0,34,0,0,0,1,0,0,0,4,2,1,7,4,0,0,5,2,0,0,4,0
1541.0,67,23.0,1981,6,1,15,5,2,1,0,0,102,4533,869,367,3,9,1,1,2,0,0,0,0,0,35,32,38,32,1,0,1,0,6,1,1,3,0,24,4,2,1,6,2,0,0,16,1
2800.0,50,56.0,1957,4,1,19,5,11,1,0,0,367,5630,61,587,1,3,5,2,5,2,3,1,1,0,36,20,32,20,1,0,3,0,3,0,0,1,1,62,12,2,0,1,0,1,0,63,3
3763.0,71,53.0,1986,4,0,19,4,10,2,0,0,404,5131,772,726,2,9,5,3,3,0,4,1,4,2,37,48,28,35,2,0,4,2,5,2,2,2,0,40,7,1,0,5,0,0,0,45,19
3087.0,49,63.0,1992,5,1,14,7,3,2,0,0,280,3066,865,1072,2,9,1,0,2,1,0,0,1,0,33,25,40,26,1,1,1,1,3,0,3,1,0,25,6,0,0,5,3,0,0,15,6
2790.0,62,45.0,1990,2,1,16,3,2,0,0,0,132,2570,511,1512,2,10,1,0,1,0,0,0,1,0,27,0,26,0,1,0,1,0,0,0,1,1,0,11,5,0,0,8,3,0,0,8,0
3561.5,85,41.9,1913,4,1,18,3,8,7,0,0,261,4683,620,1155,8,21,5,1,2,0,4,2,5,4,44,47,35,37,3,1,3,2,5,2,1,2,0,30,13,0,0,6,2,0,0,31,22
3965.0,65,61.0,1980,1,0,13,2,1,1,0,0,99,2430,1336,5470,2,9,0,0,1,0,0,0,1,0,42,0,42,0,0,0,0,0,2,0,3,0,0,14,4,0,0,5,2,0,0,2,0
1134.6000000000001,61,18.6,1969,8,5,16,6,2,1,0,0,380,4192,600,436,5,5,1,0,2,1,0,0,0,0,40,45,40,44,2,0,3,1,5,3,1,1,0,31,13,2,1,6,3,0,0,11,8
2944.0,64,46.0,2013,1,0,18,6,5,0,1,0,284,6447,1749,1722,8,9,1,0,0,0,1,1,0,0,31,0,31,0,2,0,1,0,1,0,1,0,0,21,10,0,0,4,0,0,0,8,0
2838.0,66,43.0,2008,6,2,29,7,6,1,1,0,204,4499,868,991,7,18,0,0,3,0,2,1,1,0,39,48,32,40,0,0,6,4,6,0,1,1,0,54,14,1,0,6,1,0,0,81,34
3750.0,75,50.0,2016,3,1,13,6,8,7,0,0,153,4522,517,1314,20,24,5,1,3,0,4,2,5,3,44,51,33,48,3,2,3,2,5,1,1,2,0,23,15,0,0,6,3,0,0,28,19
6324.0,68,93.0,2017,1,1,4,0,2,0,0,0,680,2500,968,4923,3,4,0,0,1,0,1,0,2,0,39,37,42,42,2,2,1,1,0,0,3,1,0,29,10,0,0,0,0,0,0,9,7
2440.0,40,61.0,1973,2,1,10,1,0,0,0,0,412,2590,355,3591,9,9,0,0,0,0,0,0,0,0,29,35,25,34,0,0,1,0,0,0,3,1,1,8,0,0,0,6,1,0,0,10,4
2091.0,41,51.0,1985,3,0,9,4,2,0,0,0,429,7537,1400,1656,12,25,4,0,2,0,0,0,0,0,40,16,35,16,1,0,1,0,1,0,1,0,0,15,4,0,0,7,2,0,0,19,1
2500.0,50,50.0,1900,8,3,58,16,32,18,0,0,147,10075,760,3281,2,2,8,2,2,0,3,0,0,0,39,53,36,60,6,2,6,2,23,6,1,3,0,21,8,0,0,20,8,4,1,44,5
1890.0,54,35.0,0,2,0,19,9,6,5,1,1,152,5833,1199,1098,6,9,1,0,0,0,1,0,1,0,30,26,30,24,2,1,1,1,1,1,2,0,0,29,13,0,0,6,3,0,0,18,3
2097.6000000000004,48,43.7,1960,2,1,12,4,0,0,0,0,77,3890,1142,2988,2,5,1,1,0,0,0,0,0,0,39,34,34,34,0,0,1,0,2,1,2,0,0,8,2,0,0,5,3,0,0,3,1
1811.3,59,30.7,1977,5,2,14,4,2,1,2,1,112,1528,475,2988,4,9,1,0,1,1,0,0,1,1,20,0,17,0,2,0,1,1,5,2,1,2,2,22,4,0,0,5,0,0,0,6,0
3452.6,61,56.6,1991,3,2,16,3,3,1,0,0,104,1835,715,4832,1,9,0,0,1,1,0,0,2,1,39,33,42,40,2,2,1,1,0,0,2,1,0,38,16,0,0,4,0,0,0,9,3
990.0,55,18.0,1969,6,2,18,0,3,0,0,0,570,1501,1013,4510,4,5,0,0,1,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,1,0,0,26,3,0,0,3,0,0,0,5,0
1584.0,48,33.0,1965,2,0,12,4,4,2,1,0,351,4181,1124,674,2,5,3,0,0,0,1,1,0,0,32,0,30,0,1,1,2,0,0,0,1,0,0,19,7,1,0,5,2,0,0,23,0
9882.0,61,162.0,2010,1,0,20,3,5,2,0,0,397,2235,2489,5904,2,14,0,0,1,0,0,0,2,0,29,0,29,0,0,0,1,0,3,2,4,0,0,24,5,0,0,5,1,0,0,2,0
5940.0,66,90.0,1,4,2,22,3,8,0,1,0,434,5809,845,653,4,10,1,0,2,1,1,0,2,2,32,31,30,28,0,0,1,0,1,0,3,1,0,50,7,1,0,9,3,0,0,49,16
3290.0,47,70.0,1987,3,0,16,4,3,2,0,0,82,2839,760,1344,4,9,2,0,1,1,0,0,1,0,29,30,27,22,1,0,1,0,2,0,3,1,0,16,8,0,0,6,2,0,0,9,3
2898.0,69,42.0,1960,6,1,16,2,3,1,0,0,231,1833,401,3464,3,5,1,1,0,0,0,0,0,0,30,0,25,0,0,0,4,1,0,0,2,5,1,26,2,0,0,5,2,0,0,10,0
3618.0,67,54.0,2013,3,1,16,7,8,4,0,0,104,4279,231,1577,17,22,3,0,3,0,2,2,5,2,45,40,32,40,3,2,4,1,8,1,1,2,1,32,11,0,0,6,4,0,0,25,2
2115.0,47,45.0,1966,4,1,27,11,4,2,1,0,73,3769,540,1362,5,5,0,0,0,0,3,0,0,0,43,40,35,40,0,0,4,0,5,0,2,1,0,33,4,0,0,8,4,0,0,56,7
1878.8,61,30.8,1979,6,1,18,0,7,0,0,0,581,343,1156,4015,9,9,0,0,1,1,1,0,2,1,28,27,29,27,1,0,0,0,4,1,1,0,0,45,12,0,0,3,0,0,0,5,2
2240.0,35,64.0,1950,6,3,10,3,2,1,0,0,201,3611,1040,203,2,4,2,0,2,1,1,1,0,0,38,26,33,27,0,0,3,1,2,1,3,0,0,33,19,1,1,0,0,0,0,28,10
1856.0,58,32.0,1968,4,0,14,2,7,1,0,0,432,6143,143,674,3,5,1,0,1,1,1,0,1,0,34,36,32,35,1,0,0,0,2,0,1,1,1,63,17,1,0,9,1,1,0,38,3
8448.0,66,128.0,2010,1,0,20,3,5,2,0,0,397,2235,2489,5904,7,18,0,0,1,0,0,0,2,0,29,0,29,0,0,0,1,0,3,2,3,0,0,24,5,0,0,5,1,0,0,2,0
4589.2,77,59.6,1917,6,4,28,10,36,5,0,0,87,9921,1137,3102,4,4,5,1,1,0,2,0,0,0,44,44,47,40,7,2,4,1,18,8,3,0,0,17,4,0,0,12,4,5,2,70,12
5916.0,58,102.0,2015,1,0,8,0,2,1,0,0,571,5018,1635,1385,18,23,1,0,0,0,1,1,1,0,35,37,32,37,0,0,2,0,1,0,2,0,0,8,2,0,0,3,0,0,0,15,2
2640.0,44,60.0,1973,2,0,7,0,0,0,0,0,645,2978,161,3908,5,9,1,0,0,0,0,0,0,0,35,32,34,30,0,0,1,0,0,0,3,1,1,4,2,0,0,4,0,0,0,6,5
2215.0,50,44.3,1973,1,0,4,2,0,0,0,0,148,3245,989,4804,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1952.0,61,32.0,1968,1,1,16,8,3,1,1,0,178,3167,614,1579,5,5,2,2,1,0,1,0,1,1,38,48,35,48,1,0,0,0,0,0,1,1,0,16,2,0,0,8,3,0,0,23,1
2925.0,65,45.0,2005,3,1,14,3,3,1,0,0,371,2174,570,4671,5,16,0,0,1,0,0,0,2,1,39,37,42,41,2,2,1,1,0,0,1,1,0,37,25,0,0,4,0,0,0,9,4
2112.0,48,44.0,1969,5,1,15,8,3,1,0,0,255,1845,459,3723,5,5,1,1,0,0,0,0,0,0,29,0,20,0,0,0,3,1,0,0,2,3,1,19,4,0,0,5,3,0,0,5,0
6937.2,94,73.8,2014,4,1,20,5,7,0,0,0,250,1393,1953,5067,6,16,0,0,1,0,0,0,2,0,29,28,29,29,0,0,1,1,4,0,2,0,0,40,9,0,0,6,2,0,0,8,3
3360.0,60,56.0,2005,2,0,11,2,0,0,0,0,262,2815,897,2873,10,10,0,0,0,0,1,0,0,0,30,50,26,50,0,0,2,0,1,1,2,3,0,24,3,0,0,7,2,0,0,11,1
3311.0,77,43.0,2006,3,1,14,2,3,1,0,0,426,2157,436,4551,10,16,0,0,1,0,0,0,2,1,38,37,41,41,2,2,2,1,0,0,1,1,1,40,28,0,0,4,0,0,0,10,4
2760.0,46,60.0,1975,2,1,11,2,0,0,0,0,399,2750,646,4306,2,9,0,0,0,0,0,0,0,0,32,0,30,0,0,0,1,0,0,0,3,2,0,6,1,0,0,3,0,0,0,5,0
3672.0,108,34.0,1900,8,3,54,13,32,17,0,0,117,10128,734,3326,3,6,8,2,2,0,3,1,0,0,40,54,37,60,6,3,6,2,20,6,1,3,0,21,8,0,0,20,7,4,1,43,3
4004.0,77,52.0,2011,0,0,1,0,2,0,0,0,675,4832,2834,7197,9,10,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1
2964.0,52,57.0,1968,5,2,22,3,5,1,0,0,367,1248,196,3383,3,5,1,1,1,0,0,0,0,0,26,0,20,0,1,0,3,0,0,0,3,2,2,31,12,0,0,3,0,0,0,6,0
1681.5,59,28.5,1982,3,3,18,3,1,0,0,0,191,3614,1289,2527,4,9,1,0,0,0,0,0,0,0,38,0,34,0,0,0,1,0,2,1,1,0,0,13,5,0,0,9,0,0,0,3,0
5940.0,66,90.0,2007,2,0,24,11,4,4,0,0,167,2275,2540,5896,16,20,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,27,10,0,0,5,3,0,0,0,0
5382.0,78,69.0,2006,3,3,20,6,2,0,0,0,65,2212,188,1958,6,10,4,2,1,1,1,0,0,0,27,28,20,28,0,0,7,3,0,0,2,4,1,21,9,0,0,6,4,0,0,7,1
1770.1999999999998,53,33.4,1975,4,0,14,2,1,0,0,0,290,2085,766,4878,7,9,0,0,1,0,0,0,0,0,42,0,42,0,0,0,0,0,2,1,2,1,0,14,2,0,0,4,2,0,0,2,0
1980.0,60,33.0,1981,7,1,13,3,0,0,0,0,166,2976,792,754,2,5,0,0,1,0,1,0,0,0,35,44,28,36,1,0,2,1,1,0,1,2,0,33,4,1,0,4,0,0,0,26,14
2948.0,67,44.0,1960,4,0,21,7,10,1,0,0,158,5655,585,266,5,5,5,2,4,2,2,0,2,0,36,21,32,19,1,0,7,0,8,1,2,1,0,37,5,1,1,4,0,0,0,65,12
4154.0,62,67.0,1952,4,0,21,6,4,0,1,0,249,3093,193,1059,2,10,5,2,1,0,2,0,0,0,41,37,40,40,0,0,5,1,0,0,2,1,1,34,3,0,0,5,0,0,0,23,3
4760.0,68,70.0,2005,3,2,16,6,2,0,0,0,237,2210,238,2337,5,10,2,2,1,1,1,0,0,0,27,0,22,0,0,0,7,4,0,0,2,3,3,24,14,0,0,8,3,0,0,8,0
2447.5,55,44.5,1970,7,2,18,2,3,0,0,0,370,1564,1172,4689,3,5,0,0,2,0,0,0,0,0,34,36,27,30,0,0,0,0,2,0,2,0,0,32,3,0,0,3,0,0,0,6,5
3889.6000000000004,88,44.2,1962,11,5,18,5,38,9,0,0,244,8412,497,1604,1,5,3,3,0,0,2,1,0,0,43,24,40,20,11,3,11,0,7,2,2,4,1,28,2,0,0,8,2,4,0,85,5
3792.0,79,48.0,1976,5,0,28,4,24,6,0,0,397,7188,495,418,8,8,1,1,2,0,1,1,0,0,42,42,30,32,7,2,10,2,13,4,2,5,1,37,9,1,1,10,0,1,1,59,22
3843.0,63,61.0,1971,9,3,15,5,5,2,0,0,145,863,812,4186,6,9,0,0,1,1,0,0,1,0,32,22,28,22,0,0,0,0,2,1,3,1,0,43,12,0,0,0,0,0,0,8,1
2631.2000000000003,52,50.6,1990,0,0,1,0,2,0,0,0,978,3020,726,3842,1,5,0,0,0,0,1,1,1,0,40,30,42,30,1,0,1,0,0,0,2,1,0,29,4,0,0,0,0,0,0,8,1
2330.0,50,46.6,1969,6,1,26,11,6,2,0,0,87,4157,459,1412,9,26,2,0,2,0,3,0,2,0,37,37,33,37,2,0,6,1,6,6,1,2,1,37,10,0,0,8,3,0,0,46,8
5734.0,47,122.0,2000,4,2,12,5,1,1,0,0,121,994,1328,2720,14,14,2,1,1,0,0,0,2,1,40,24,36,24,2,0,1,1,2,2,3,0,0,25,13,0,0,6,3,0,0,4,2
2145.0,65,33.0,1969,7,3,21,6,6,1,0,0,236,1162,231,3712,4,5,1,1,1,0,0,0,0,0,38,0,38,0,0,0,3,0,0,0,1,2,2,31,10,0,0,3,0,0,0,2,0
